mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
534-127537-0002_4967-26520-0006_5723-43306-0018,534,F,4967,F,5723,F
6686-216563-0069_8008-271812-0028_6060-106611-0041,6686,M,8008,M,6060,M
5319-84357-0026_70-121130-0028_2598-4662-0037,5319,M,70,M,2598,F
5186-7793-0042_246-122825-0042_159-135897-0014,5186,M,246,F,159,M
8118-114469-0020_5660-101884-0007_612-121760-0037,8118,F,5660,F,612,F
7520-258954-0040_81-121543-0000_4957-36386-0005,7520,M,81,M,4957,F
7705-101579-0015_8195-117382-0019_5246-30101-0059,7705,M,8195,M,5246,M
1629-139710-0042_6538-81843-0012_2254-152824-0026,1629,F,6538,M,2254,F
949-134657-0010_6189-64708-0010_3989-182402-0025,949,M,6189,F,3989,M
5635-44582-0027_56-1732-0017_318-124224-0021,5635,M,56,F,318,F
708-129393-0129_1800-142858-0041_724-123284-0020,708,M,1800,F,724,M
2401-144485-0007_6828-64738-0070_4243-187023-0000,2401,F,6828,F,4243,M
23-124439-0046_925-8141-0004_3972-5791-0006,23,F,925,F,3972,F
3905-172165-0033_3003-12539-0011_6492-68369-0010,3905,F,3003,F,6492,M
7540-101262-0038_5635-58137-0031_7994-258960-0046,7540,M,5635,M,7994,F
1639-133290-0028_14-208-0005_246-224-0008,1639,M,14,F,246,F
1112-128136-0034_583-139009-0112_6510-62516-0013,1112,M,583,M,6510,M
698-123197-0003_949-162667-0006_7460-92002-0071,698,F,949,M,7460,M
583-139009-0004_329-861-0022_589-146346-0053,583,M,329,M,589,F
4010-10801-0019_2269-88761-0012_8113-301694-0016,4010,M,2269,F,8113,F
296-129659-0016_2364-131735-0085_549-126410-0007,296,M,2364,F,549,F
4226-12707-0044_984-137141-0045_204-162375-0038,4226,M,984,M,204,M
4108-2772-0018_3923-181420-0009_4152-12926-0041,4108,M,3923,M,4152,M
2427-154697-0037_8824-279153-0046_6927-86043-0023,2427,M,8824,M,6927,F
3645-186230-0032_2709-158074-0023_3540-163612-0027,3645,F,2709,F,3540,M
1944-159228-0007_1046-133224-0036_2638-10172-0060,1944,F,1046,M,2638,F
548-126959-0061_2815-160188-0050_2920-156224-0033,548,M,2815,M,2920,F
7809-108638-0006_318-124224-0080_3972-5791-0016,7809,M,318,F,3972,F
5975-54006-0104_4116-3582-0024_1513-140222-0065,5975,M,4116,F,1513,M
1383-130532-0025_1046-133225-0015_3330-172156-0045,1383,M,1046,M,3330,F
5740-97610-0040_159-121902-0020_7241-90852-0026,5740,F,159,M,7241,M
2882-147159-0078_2269-165387-0019_549-126410-0067,2882,F,2269,F,549,F
3171-68344-0040_1845-147962-0033_1348-135826-0046,3171,M,1845,F,1348,F
2256-137627-0001_6167-73972-0052_1160-139336-0022,2256,F,6167,F,1160,M
1392-128226-0002_1472-285314-0019_6288-63101-0014,1392,M,1472,F,6288,F
7314-93276-0014_6574-70756-0016_4356-6506-0069,7314,M,6574,M,4356,F
1638-84448-0020_5093-26496-0006_1160-139336-0031,1638,M,5093,F,1160,M
6828-68770-0027_5731-50777-0035_699-132882-0033,6828,F,5731,F,699,F
6371-63713-0056_246-122825-0023_5717-61421-0034,6371,F,246,F,5717,M
3274-167023-0037_1974-139741-0012_6082-56175-0020,3274,M,1974,F,6082,F
1296-134434-0030_3551-7884-0014_7342-254918-0043,1296,F,3551,F,7342,F
54-121080-0024_7484-39971-0009_6032-56222-0014,54,F,7484,M,6032,F
7240-92200-0015_699-132866-0007_1335-160602-0016,7240,F,699,F,1335,F
380-129064-0008_3083-7943-0021_5802-66347-0026,380,F,3083,F,5802,M
5868-54659-0010_3105-166683-0003_4148-183988-0033,5868,M,3105,M,4148,M
6006-57831-0034_6696-68773-0015_783-126739-0021,6006,F,6696,F,783,F
698-122863-0031_4356-6506-0043_2815-160188-0059,698,F,4356,F,2815,M
6446-57416-0001_829-123190-0024_1046-133224-0030,6446,M,829,F,1046,M
4800-73729-0030_3003-14274-0013_8722-296473-0069,4800,F,3003,F,8722,F
6895-92805-0028_1678-142279-0092_3923-181420-0031,6895,F,1678,F,3923,M
3187-168500-0058_4434-73958-0013_6643-67858-0021,3187,M,4434,F,6643,F
2816-156159-0008_6075-57156-0002_3185-163505-0060,2816,M,6075,M,3185,M
1800-142858-0023_157-126796-0051_224-133227-0017,1800,F,157,M,224,F
1311-134170-0017_5007-31609-0038_7538-100044-0016,1311,M,5007,F,7538,M
8113-301694-0003_1914-121449-0033_1425-139297-0024,8113,F,1914,M,1425,F
1413-121799-0064_3357-28375-0005_949-134657-0008,1413,M,3357,F,949,M
8575-290349-0024_5868-54659-0012_5809-51162-0018,8575,M,5868,M,5809,F
4243-14929-0019_1849-138063-0031_7120-76055-0037,4243,M,1849,M,7120,F
2256-137628-0015_6550-53320-0012_2785-154282-0011,2256,F,6550,M,2785,F
2427-154697-0013_7538-100044-0008_5746-48361-0049,2427,M,7538,M,5746,M
764-132280-0022_3977-87547-0012_7688-109656-0011,764,M,3977,M,7688,M
8742-245707-0017_1487-133273-0078_2053-138888-0029,8742,M,1487,M,2053,F
55-121069-0019_3717-21498-0003_8619-291374-0031,55,M,3717,M,8619,M
5740-97610-0036_6550-53343-0041_707-138866-0022,5740,F,6550,M,707,M
1226-141270-0007_559-126296-0029_671-131040-0026,1226,M,559,M,671,M
8791-291101-0021_210-129396-0183_5984-56837-0027,8791,M,210,M,5984,F
2240-148521-0033_4899-32639-0004_6509-76574-0040,2240,M,4899,F,6509,F
7732-107517-0016_688-46588-0011_6696-73295-0034,7732,M,688,F,6696,F
7739-107483-0028_7258-91906-0004_8050-110238-0011,7739,F,7258,M,8050,M
5968-55202-0011_8498-287357-0013_6643-67857-0011,5968,F,8498,M,6643,F
8545-287671-0022_8713-300047-0040_708-129393-0081,8545,F,8713,M,708,M
362-123047-0017_8687-216570-0059_770-134592-0003,362,F,8687,M,770,M
5157-47238-0014_7949-39970-0061_81-121543-0073,5157,M,7949,M,81,M
580-126945-0010_6294-86679-0031_1100-124547-0044,580,M,6294,M,1100,F
580-126947-0014_8498-287358-0015_480-127525-0006,580,M,8498,M,480,M
1387-130993-0031_3357-28380-0006_6518-66464-0005,1387,M,3357,F,6518,F
2364-131735-0094_1944-159228-0020_3446-144019-0020,2364,F,1944,F,3446,F
4358-20034-0010_2039-141208-0022_6233-61741-0010,4358,M,2039,M,6233,F
7704-106965-0017_3380-64300-0010_3816-19585-0012,7704,M,3380,F,3816,F
337-123025-0023_5401-39508-0010_3340-170982-0030,337,F,5401,M,3340,M
6937-262269-0004_7134-67200-0015_3357-28375-0024,6937,F,7134,M,3357,F
8075-279239-0033_593-126928-0026_112-123216-0002,8075,F,593,M,112,F
7313-91072-0105_5319-64075-0024_7437-96153-0026,7313,M,5319,M,7437,M
7982-110054-0015_3215-5764-0015_1417-1536-0025,7982,F,3215,F,1417,F
836-131106-0015_6497-234106-0007_5656-44576-0004,836,M,6497,M,5656,M
8474-281188-0069_1052-139308-0019_4260-176854-0015,8474,M,1052,F,4260,F
7495-252341-0020_6269-66184-0021_6956-76046-0010,7495,F,6269,M,6956,M
1487-133273-0090_55-121069-0002_3540-163612-0059,1487,M,55,M,3540,M
7752-113336-0000_8113-301694-0031_500-125123-0079,7752,F,8113,F,500,M
8713-300047-0019_1392-135659-0033_3357-28380-0046,8713,M,1392,M,3357,F
8401-280380-0024_1093-132891-0111_6637-69607-0041,8401,M,1093,F,6637,F
4848-101836-0009_7939-120325-0033_7926-254949-0056,4848,M,7939,M,7926,M
157-126796-0046_699-132866-0029_2532-163402-0025,157,M,699,F,2532,F
8494-244443-0049_231-119253-0010_7538-100045-0024,8494,M,231,M,7538,M
1335-163935-0008_2397-162239-0040_6388-64974-0006,1335,F,2397,M,6388,F
3330-172156-0006_3185-163505-0000_3738-176680-0024,3330,F,3185,M,3738,F
7335-290365-0057_1639-132848-0057_718-129594-0006,7335,F,1639,M,718,M
3728-105386-0004_5206-19376-0115_476-134312-0022,3728,F,5206,M,476,M
882-123267-0032_1052-139308-0002_340-124368-0052,882,F,1052,F,340,M
8008-271812-0002_5984-56837-0033_3482-170453-0076,8008,M,5984,F,3482,F
1731-142320-0108_2741-159386-0055_23-124439-0011,1731,F,2741,F,23,F
2517-135229-0054_3328-166436-0005_6269-66176-0029,2517,M,3328,M,6269,M
3448-5416-0024_274-121392-0030_718-129597-0052,3448,M,274,F,718,M
3914-10088-0041_1944-159228-0012_2673-156474-0022,3914,M,1944,F,2673,M
3979-10701-0010_5186-7793-0058_7188-82904-0007,3979,F,5186,M,7188,M
7247-94108-0015_1445-139387-0008_1487-133273-0010,7247,M,1445,M,1487,M
3185-163505-0043_4719-25766-0045_8347-258283-0084,3185,M,4719,M,8347,M
7085-75807-0009_3790-140725-0077_434-132649-0004,7085,M,3790,F,434,F
7069-246904-0016_3654-171138-0022_2256-137597-0004,7069,M,3654,M,2256,F
7833-102238-0032_583-139009-0109_5029-31091-0027,7833,M,583,M,5029,F
258-130878-0004_6643-67857-0038_1392-128240-0009,258,M,6643,F,1392,M
1731-142320-0042_836-130900-0037_3105-163726-0017,1731,F,836,M,3105,M
4363-14936-0012_8183-118128-0023_459-123443-0036,4363,F,8183,F,459,M
7594-91192-0026_2060-150843-0039_4800-73729-0008,7594,F,2060,F,4800,F
1913-147989-0032_476-134312-0050_2992-164100-0063,1913,M,476,M,2992,M
7932-93470-0004_1456-136846-0032_8329-279775-0055,7932,F,1456,M,8329,F
3446-176270-0009_5935-55927-0004_8300-275128-0063,3446,F,5935,M,8300,F
3187-168500-0042_2162-181961-0011_1536-138488-0007,3187,M,2162,M,1536,M
359-133630-0041_6189-21305-0041_1222-133834-0008,359,M,6189,F,1222,M
7956-245687-0059_115-122944-0089_7867-275218-0000,7956,M,115,F,7867,M
7285-72200-0015_2230-124587-0020_3171-68344-0009,7285,F,2230,F,3171,M
2404-141240-0033_4926-23281-0039_699-132882-0031,2404,M,4926,F,699,F
3889-9915-0021_1509-143477-0000_8097-108005-0000,3889,F,1509,F,8097,F
4586-61776-0018_7095-88489-0000_512-124549-0035,4586,M,7095,M,512,M
231-127936-0022_5776-46889-0060_5007-31609-0007,231,M,5776,M,5007,F
2319-138656-0052_836-131106-0022_1379-130486-0005,2319,M,836,M,1379,M
6446-78193-0008_340-124368-0005_707-138866-0042,6446,M,340,M,707,M
6956-81870-0041_525-126965-0110_8824-279153-0097,6956,M,525,F,8824,M
3914-10089-0031_3537-5704-0049_166-122789-0030,3914,M,3537,F,166,F
451-126826-0015_8347-258283-0004_7957-39967-0010,451,F,8347,M,7957,M
4108-2772-0000_6518-66464-0012_5740-39910-0036,4108,M,6518,F,5740,F
7933-113272-0000_6099-67860-0002_2045-158081-0058,7933,F,6099,F,2045,M
188-135249-0012_1100-135264-0026_7665-104979-0011,188,F,1100,F,7665,M
559-289453-0024_2638-10172-0041_3513-163606-0017,559,M,2638,F,3513,F
4806-26895-0017_359-128761-0037_8152-258993-0033,4806,M,359,M,8152,M
2960-155151-0049_580-126945-0035_303-123507-0016,2960,M,580,M,303,M
2929-86777-0018_7688-105390-0047_1754-140639-0020,2929,M,7688,M,1754,F
240-160593-0025_1987-144135-0071_2053-138888-0015,240,M,1987,M,2053,F
7515-220980-0008_4335-15081-0047_1028-133395-0046,7515,F,4335,M,1028,M
4926-23311-0023_373-130977-0002_5246-30101-0013,4926,F,373,F,5246,M
2401-144485-0055_4629-19366-0007_8066-290047-0004,2401,F,4629,M,8066,M
5039-1189-0016_3728-105386-0036_7460-92002-0009,5039,F,3728,F,7460,M
5054-1187-0019_5092-28465-0011_666-11243-0057,5054,F,5092,M,666,F
8142-3967-0012_5133-80690-0028_2053-138901-0037,8142,M,5133,F,2053,F
1638-84448-0002_227-129974-0004_3738-164927-0012,1638,M,227,F,3738,F
8605-292138-0031_7318-96151-0029_216-122451-0070,8605,F,7318,F,216,M
7802-104391-0000_6690-73075-0034_1806-143948-0015,7802,F,6690,M,1806,M
8388-275212-0002_409-124990-0086_7314-77782-0032,8388,F,409,M,7314,M
7665-104979-0012_8011-291458-0006_2285-124595-0008,7665,M,8011,M,2285,M
2256-137628-0009_1859-145701-0005_6215-62347-0049,2256,F,1859,F,6215,F
6300-39661-0044_6686-216563-0075_1018-133447-0055,6300,F,6686,M,1018,M
2113-132485-0047_3979-10702-0015_3118-5911-0006,2113,M,3979,F,3118,M
925-8157-0036_1046-133225-0012_7833-102239-0015,925,F,1046,M,7833,M
1943-138033-0028_7126-59167-0017_3717-178149-0009,1943,M,7126,M,3717,M
8152-258974-0044_2532-163402-0009_606-127691-0023,8152,M,2532,F,606,M
2598-4662-0012_4238-12538-0041_4071-176278-0006,2598,F,4238,F,4071,F
3003-14274-0066_1054-143005-0103_4846-18524-0062,3003,F,1054,F,4846,F
7000-83706-0011_4586-61776-0011_1974-139741-0045,7000,M,4586,M,1974,F
7285-72200-0062_2240-148521-0031_339-132717-0019,7285,F,2240,M,339,F
1160-139730-0013_2093-143271-0003_6509-76574-0039,1160,M,2093,M,6509,F
5655-46268-0018_7484-39971-0044_1748-1562-0076,5655,F,7484,M,1748,M
4260-176854-0047_8388-278289-0059_583-139009-0016,4260,F,8388,F,583,M
589-139200-0021_2334-150915-0023_1487-133273-0060,589,F,2334,M,1487,M
2790-142824-0020_2929-85685-0072_7276-284424-0050,2790,F,2929,M,7276,F
1445-139404-0001_5246-5084-0017_2598-4662-0062,1445,M,5246,M,2598,F
7520-258986-0027_1259-27120-0003_3781-156977-0023,7520,M,1259,F,3781,F
1914-121449-0018_6981-70843-0073_3221-138045-0023,1914,M,6981,M,3221,M
8028-233382-0017_7816-108620-0032_4243-187024-0034,8028,M,7816,F,4243,M
2758-86039-0018_6956-81870-0011_8687-216570-0111,2758,F,6956,M,8687,M
2673-162129-0035_7398-98878-0005_1061-152224-0023,2673,M,7398,F,1061,F
3347-134420-0055_3994-149798-0002_8713-296159-0027,3347,F,3994,F,8713,M
1487-133273-0000_7069-246889-0021_2285-149890-0017,1487,M,7069,M,2285,M
2364-131735-0053_3717-178149-0010_7069-246893-0028,2364,F,3717,M,7069,M
1165-135216-0020_1061-142358-0035_5802-76043-0029,1165,M,1061,F,5802,M
7313-91072-0036_1054-143005-0026_7569-102240-0052,7313,M,1054,F,7569,M
3490-177627-0018_5727-47030-0031_6956-81870-0024,3490,M,5727,M,6956,M
1165-135216-0029_1845-145083-0022_4731-95870-0021,1165,M,1845,F,4731,F
716-129582-0007_2113-132485-0034_1456-139733-0013,716,M,2113,M,1456,M
639-143022-0008_8687-216570-0061_2012-139355-0021,639,M,8687,M,2012,M
512-124549-0034_7809-108638-0057_2815-160188-0037,512,M,7809,M,2815,M
5039-1188-0026_4490-16020-0021_6388-64974-0042,5039,F,4490,F,6388,F
8820-294114-0041_2388-153728-0010_2113-132485-0001,8820,M,2388,M,2113,M
2929-85685-0081_2238-121413-0020_204-287139-0021,2929,M,2238,M,204,M
122-121729-0017_4278-13270-0027_1337-156963-0007,122,M,4278,M,1337,M
1093-132891-0033_4064-19132-0036_1079-128633-0005,1093,F,4064,F,1079,F
5157-47238-0024_2532-154838-0029_5731-50776-0001,5157,M,2532,F,5731,F
8097-108005-0005_5012-31089-0000_231-127936-0016,8097,F,5012,F,231,M
2093-143264-0021_7437-96157-0022_1296-134434-0003,2093,M,7437,M,1296,F
2401-144485-0037_7188-104637-0006_3482-170453-0043,2401,F,7188,M,3482,F
8879-300343-0005_8075-279239-0032_5660-101892-0001,8879,M,8075,F,5660,F
1335-160602-0031_216-122441-0007_2920-156230-0036,1335,F,216,M,2920,F
2815-160188-0073_2618-138042-0068_1446-122614-0073,2815,M,2618,M,1446,M
3945-890-0012_6686-216563-0030_7789-103120-0043,3945,M,6686,M,7789,F
3003-14274-0063_1851-148962-0014_829-123192-0047,3003,F,1851,F,829,F
1463-134463-0042_5876-8675-0049_5731-50777-0033,1463,F,5876,F,5731,F
3615-14672-0024_6120-14976-0040_2473-157859-0002,3615,F,6120,F,2473,M
90-130566-0022_6038-56777-0064_8347-258283-0027,90,M,6038,F,8347,M
6330-62850-0023_8820-294113-0022_8113-117384-0036,6330,M,8820,M,8113,F
1425-139290-0003_5656-44577-0044_7717-105405-0025,1425,F,5656,M,7717,F
5776-46889-0051_2427-154736-0018_5740-97610-0013,5776,M,2427,M,5740,F
7294-86026-0002_6895-92805-0015_1943-138033-0002,7294,F,6895,F,1943,M
5029-80197-0011_6567-53342-0035_2960-155151-0055,5029,F,6567,F,2960,M
2618-138042-0072_480-127525-0008_5776-46889-0025,2618,M,480,M,5776,M
2110-161101-0013_3171-68344-0005_2272-152282-0017,2110,M,3171,M,2272,M
835-130876-0003_1392-135659-0010_4427-41933-0026,835,M,1392,M,4427,F
4590-18006-0009_7910-105673-0018_7982-110054-0049,4590,M,7910,F,7982,F
2004-147173-0010_8643-298549-0062_2194-150469-0029,2004,F,8643,M,2194,F
1629-139707-0031_8848-293963-0021_598-127704-0004,1629,F,8848,M,598,F
6139-58869-0000_8575-290350-0000_480-127525-0018,6139,F,8575,M,480,M
3490-177641-0026_1226-141279-0021_4427-12471-0012,3490,M,1226,M,4427,F
2816-4136-0020_1473-135657-0077_2582-155972-0042,2816,M,1473,M,2582,F
3738-176680-0023_589-146346-0012_6510-62516-0034,3738,F,589,F,6510,M
606-127691-0005_240-160592-0006_589-146346-0025,606,M,240,M,589,F
7090-91801-0027_1222-133834-0050_3927-6556-0058,7090,M,1222,M,3927,M
2397-162239-0037_7732-107520-0022_1456-139733-0008,2397,M,7732,M,1456,M
3994-156757-0013_7739-8592-0025_4800-73728-0001,3994,F,7739,F,4800,F
1445-139387-0037_7258-91906-0028_3972-5791-0017,1445,M,7258,M,3972,F
4010-10801-0021_8266-279363-0005_3790-39761-0049,4010,M,8266,M,3790,F
6371-63713-0046_1241-121106-0031_122-121729-0022,6371,F,1241,F,122,M
2960-155151-0004_2785-154284-0032_492-131890-0003,2960,M,2785,F,492,M
7258-91905-0022_2285-163381-0015_8388-278289-0031,7258,M,2285,M,8388,F
3851-9210-0050_4800-38660-0011_1401-174511-0013,3851,F,4800,F,1401,F
1845-145083-0011_6782-61316-0080_1417-1536-0029,1845,F,6782,F,1417,F
5776-46889-0021_7867-110528-0014_5290-26685-0036,5776,M,7867,M,5290,F
3228-4691-0015_5570-73847-0014_1401-146770-0019,3228,F,5570,F,1401,F
2411-132532-0008_2787-157400-0080_4595-45217-0006,2411,F,2787,M,4595,M
6865-95969-0002_6160-44912-0067_249-121331-0021,6865,F,6160,F,249,M
4071-176278-0038_7730-304541-0008_3258-169291-0026,4071,F,7730,F,3258,F
548-126961-0018_6518-66464-0028_176-123269-0007,548,M,6518,F,176,M
3340-170982-0000_209-4731-0009_3923-153309-0008,3340,M,209,F,3923,M
3513-7741-0031_3171-7574-0046_2628-153964-0021,3513,F,3171,M,2628,M
3340-170982-0037_7717-104491-0046_3869-699-0013,3340,M,7717,F,3869,M
6782-61316-0059_699-132882-0012_5604-26956-0014,6782,F,699,F,5604,F
6206-14960-0040_274-121398-0013_7342-73961-0015,6206,F,274,F,7342,F
5731-50776-0009_451-126826-0036_4071-176278-0022,5731,F,451,F,4071,F
1322-137588-0028_246-122825-0062_8300-275128-0038,1322,M,246,F,8300,F
5868-54659-0040_175-123036-0019_2577-157236-0018,5868,M,175,F,2577,F
6877-79973-0002_1923-161975-0002_6505-231836-0021,6877,M,1923,F,6505,F
639-143022-0034_1448-135894-0078_3274-167023-0036,639,M,1448,F,3274,M
8011-111754-0033_7335-290365-0043_7752-110522-0019,8011,M,7335,F,7752,F
7525-101265-0058_5656-44577-0063_781-127518-0039,7525,F,5656,M,781,M
7932-110056-0000_3989-182394-0021_1348-135826-0008,7932,F,3989,M,1348,F
3224-168198-0029_6510-62558-0019_4222-187006-0014,3224,F,6510,M,4222,F
559-126296-0047_2992-164101-0030_2581-157858-0003,559,M,2992,M,2581,F
409-124990-0007_984-137141-0025_126-122467-0055,409,M,984,M,126,F
28-12332-0097_3638-696-0034_7318-96168-0032,28,F,3638,F,7318,F
38-121024-0092_3379-132592-0030_2628-153964-0026,38,M,3379,F,2628,M
7553-101289-0001_667-105002-0037_3180-138043-0115,7553,M,667,F,3180,M
6099-69550-0028_318-124164-0014_6458-232057-0067,6099,F,318,F,6458,M
6139-58868-0039_1018-133447-0025_492-131882-0040,6139,F,1018,M,492,M
6492-68353-0017_1066-4479-0013_1311-134170-0049,6492,M,1066,F,1311,M
2230-132101-0022_1800-142858-0033_6993-83607-0005,2230,F,1800,F,6993,M
4335-15081-0000_8498-287357-0004_3328-166436-0019,4335,M,8498,M,3328,M
7766-275147-0032_6378-61780-0013_5093-26496-0024,7766,F,6378,F,5093,F
4945-29090-0018_7314-93276-0002_5029-31091-0006,4945,M,7314,M,5029,F
17-362-0037_6895-92806-0020_122-121729-0008,17,M,6895,F,122,M
1383-130532-0033_8772-270777-0022_7789-103120-0017,1383,M,8772,M,7789,F
2960-155151-0050_7117-86710-0035_6696-73296-0020,2960,M,7117,F,6696,F
3989-182394-0014_1265-135636-0021_1195-37134-0018,3989,M,1265,M,1195,F
2853-164188-0015_3185-163507-0012_6505-231837-0034,2853,F,3185,M,6505,F
6544-67863-0024_7484-39971-0082_14-208-0001,6544,F,7484,M,14,F
5513-39477-0053_7140-72212-0037_7720-105168-0041,5513,M,7140,F,7720,M
2481-163597-0008_398-130093-0052_731-366-0002,2481,F,398,M,731,F
8498-287357-0001_2674-155968-0037_7802-104394-0022,8498,M,2674,M,7802,F
5293-82020-0046_8643-298549-0099_205-159056-0007,5293,M,8643,M,205,F
6286-75355-0009_7126-59175-0006_3876-174960-0002,6286,F,7126,M,3876,F
2194-150469-0010_8573-286306-0032_698-123197-0019,2194,F,8573,F,698,F
7991-102381-0111_70-121127-0018_5985-63885-0010,7991,M,70,M,5985,M
6567-53342-0103_7314-93277-0018_7484-39971-0027,6567,F,7314,M,7484,M
666-11244-0007_637-127579-0028_1289-288043-0053,666,F,637,M,1289,F
2570-157243-0060_7717-105405-0036_1313-136054-0001,2570,F,7717,F,1313,M
3923-153309-0028_8066-114256-0034_2240-148521-0002,3923,M,8066,M,2240,M
5810-8689-0002_3340-169293-0019_3490-177641-0034,5810,M,3340,M,3490,M
6519-231834-0043_5655-46267-0045_64-76974-0029,6519,F,5655,F,64,F
5810-8689-0057_398-123602-0011_318-124164-0031,5810,M,398,M,318,F
3927-6557-0020_7445-94526-0018_3482-170453-0065,3927,M,7445,F,3482,F
5246-30101-0007_3224-168199-0012_6492-68353-0012,5246,M,3224,F,6492,M
8573-286306-0074_2673-156474-0001_7867-110742-0060,8573,F,2673,M,7867,M
2053-138901-0066_1050-134120-0024_3185-163507-0002,2053,F,1050,F,3185,M
209-4731-0039_100-122655-0025_1748-1562-0005,209,F,100,F,1748,M
3482-170453-0049_949-138545-0034_5239-32139-0012,3482,F,949,M,5239,M
589-146346-0048_6981-70843-0121_8050-110238-0041,589,F,6981,M,8050,M
4490-16002-0014_1052-139307-0000_7445-94526-0035,4490,F,1052,F,7445,F
3379-132592-0031_7117-86732-0046_7000-83706-0003,3379,F,7117,F,7000,M
210-129396-0171_2498-134785-0009_3490-177627-0009,210,M,2498,F,3490,M
1944-159230-0009_2053-138901-0007_7991-102381-0023,1944,F,2053,F,7991,M
7732-107520-0026_3046-148993-0022_511-131226-0026,7732,M,3046,F,511,M
5727-47032-0024_899-126233-0001_5519-39478-0034,5727,M,899,M,5519,M
3816-290923-0008_4356-6506-0029_7339-86804-0035,3816,F,4356,F,7339,M
359-133630-0035_2269-165387-0030_6189-21305-0029,359,M,2269,F,6189,F
2397-162238-0029_8848-293963-0013_2162-181961-0007,2397,M,8848,M,2162,M
5319-84357-0035_1050-134121-0000_6782-61316-0100,5319,M,1050,F,6782,F
6924-114452-0013_4839-15304-0009_4438-48525-0002,6924,F,4839,F,4438,M
4243-14929-0010_6574-70753-0005_8080-3961-0014,4243,M,6574,M,8080,F
2531-156724-0010_1392-135654-0014_6865-95959-0013,2531,M,1392,M,6865,F
3274-167022-0013_1337-156963-0012_3289-171109-0022,3274,M,1337,M,3289,M
666-11243-0090_2532-154838-0015_3851-9210-0035,666,F,2532,F,3851,F
8786-276735-0005_2240-148522-0021_2204-131732-0008,8786,M,2240,M,2204,F
3008-164327-0036_3328-166436-0013_2204-131732-0095,3008,F,3328,M,2204,F
329-861-0034_512-124520-0043_1487-133273-0065,329,M,512,M,1487,M
1052-139307-0031_2582-155972-0041_816-53638-0001,1052,F,2582,F,816,M
4731-95875-0010_3092-39501-0107_231-119253-0007,4731,F,3092,F,231,M
1460-138289-0007_3905-172165-0041_6993-83607-0050,1460,F,3905,F,6993,M
28-12332-0098_8713-302111-0015_2061-147110-0097,28,F,8713,M,2061,F
3187-168500-0030_3157-68361-0001_2113-132484-0045,3187,M,3157,F,2113,M
8183-118128-0006_7520-258986-0004_4629-19366-0085,8183,F,7520,M,4629,M
2790-142824-0003_511-131226-0009_8527-281131-0044,2790,F,511,M,8527,M
636-123163-0009_8879-300343-0015_3889-9914-0021,636,F,8879,M,3889,F
1487-133273-0093_7000-83696-0039_6904-262291-0050,1487,M,7000,M,6904,F
8118-114476-0034_8396-240992-0046_667-105002-0016,8118,F,8396,M,667,F
576-129623-0102_3540-163612-0112_8225-274375-0005,576,F,3540,M,8225,M
6082-56175-0049_4226-12707-0026_5909-287837-0022,6082,F,4226,M,5909,M
594-127731-0017_246-224-0028_1349-135892-0048,594,M,246,F,1349,M
3977-185466-0001_6082-56175-0043_296-141721-0032,3977,M,6082,F,296,M
781-127518-0045_6286-69422-0042_7569-102240-0013,781,M,6286,F,7569,M
3171-7574-0049_492-131890-0031_1050-134121-0003,3171,M,492,M,1050,F
2285-124595-0001_8459-285137-0037_38-121024-0061,2285,M,8459,M,38,M
4967-28868-0011_1001-134707-0043_8820-294114-0018,4967,F,1001,M,8820,M
8725-294554-0041_8396-120277-0004_548-126961-0030,8725,M,8396,M,548,M
718-129596-0009_6378-61777-0024_2532-154838-0048,718,M,6378,F,2532,F
479-107479-0009_5618-48830-0063_296-142727-0025,479,F,5618,F,296,M
7705-101579-0006_2999-156968-0031_6233-36633-0014,7705,M,2999,M,6233,F
4926-23281-0065_6924-291609-0023_7982-110054-0018,4926,F,6924,F,7982,F
4238-12895-0001_5918-46890-0000_1463-134463-0056,4238,F,5918,M,1463,F
4238-12895-0034_1472-285314-0032_6956-76046-0011,4238,F,1472,F,6956,M
3945-890-0010_2673-162129-0002_1100-124547-0016,3945,M,2673,M,1100,F
1845-147962-0013_882-123266-0029_3728-105386-0009,1845,F,882,F,3728,F
835-130876-0016_7538-100043-0018_8190-284434-0007,835,M,7538,M,8190,F
8266-258263-0018_5588-68188-0024_2393-144496-0029,8266,M,5588,F,2393,M
112-121671-0005_2240-148521-0034_4438-48513-0035,112,F,2240,M,4438,M
3645-39840-0009_2294-169656-0011_2201-7371-0034,3645,F,2294,M,2201,M
6352-83633-0062_8396-120280-0007_1974-139741-0044,6352,F,8396,M,1974,F
22-121140-0021_6395-87997-0046_7437-96157-0000,22,F,6395,M,7437,M
1265-135636-0037_6080-233342-0007_4290-14526-0025,1265,M,6080,M,4290,M
836-130900-0059_6690-73075-0009_1724-395-0041,836,M,6690,M,1724,F
2285-149890-0006_8506-287660-0004_4331-88349-0004,2285,M,8506,F,4331,F
3185-163507-0026_2238-121413-0002_7398-98880-0015,3185,M,2238,M,7398,F
764-132280-0038_7981-112061-0004_2790-142824-0058,764,M,7981,M,2790,F
711-187466-0045_500-125123-0119_2269-165387-0004,711,M,500,M,2269,F
7949-39970-0010_1498-140041-0037_451-126829-0019,7949,M,1498,F,451,F
2573-178450-0037_3228-4690-0031_7520-258954-0036,2573,F,3228,F,7520,M
