mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
2182-150130-0012_1235-135887-0001_8838-298545-0037,2182,F,1235,M,8838,M
2289-152258-0018_40-121026-0032_89-218-0004,2289,M,40,F,89,F
2136-5147-0025_19-227-0050_8312-279791-0006,2136,M,19,F,8312,F
8975-270782-0005_2196-170379-0032_4137-11701-0004,8975,F,2196,F,4137,F
39-121916-0026_19-227-0059_8629-261140-0030,39,F,19,F,8629,M
150-126107-0037_831-130739-0041_2952-407-0020,150,F,831,M,2952,M
1081-125237-0017_1841-179183-0012_1926-143879-0019,1081,M,1841,F,1926,F
6476-57446-0066_4853-27670-0024_2002-139469-0076,6476,F,4853,F,2002,M
3857-182315-0039_5104-33407-0027_307-127535-0030,3857,M,5104,M,307,M
3214-167607-0025_7264-92316-0037_5652-39938-0048,3214,M,7264,M,5652,F
911-130578-0017_8465-246947-0011_7178-34645-0014,911,M,8465,F,7178,F
3235-28452-0030_730-358-0064_3214-167607-0033,3235,F,730,F,3214,M
4813-248641-0052_1723-141149-0009_196-122150-0014,4813,M,1723,M,196,M
1246-124548-0037_5778-12761-0014_4214-7146-0031,1246,F,5778,F,4214,F
4640-19189-0005_6385-34655-0001_3723-171631-0045,4640,F,6385,F,3723,M
909-131045-0003_322-124147-0062_1963-142776-0005,909,M,322,F,1963,F
7078-271888-0002_4680-16041-0008_6476-57446-0045,7078,F,4680,F,6476,F
307-127540-0028_200-124139-0025_7302-86815-0046,307,M,200,F,7302,F
3436-172162-0026_7505-83618-0025_5322-7680-0005,3436,M,7505,M,5322,M
6081-41998-0038_7367-86737-0004_7113-86041-0077,6081,M,7367,M,7113,F
307-127540-0008_587-54108-0018_2514-149482-0017,307,M,587,F,2514,M
4018-103416-0028_587-54108-0019_5192-19397-0012,4018,M,587,F,5192,M
887-123291-0022_2989-138035-0028_4788-94904-0010,887,F,2989,F,4788,M
5463-39173-0007_8629-261139-0055_887-123289-0009,5463,M,8629,M,887,F
4195-186237-0015_887-123290-0002_5104-33407-0049,4195,F,887,F,5104,M
5561-39621-0042_7511-102419-0009_7264-92316-0006,5561,F,7511,F,7264,M
7264-92316-0036_1898-145715-0000_1926-147979-0050,7264,M,1898,F,1926,F
233-155990-0036_5390-24512-0046_909-131045-0010,233,M,5390,M,909,M
6415-111615-0034_1898-145724-0004_1116-132851-0002,6415,F,1898,F,1116,F
311-124404-0095_3436-172162-0047_3723-171631-0004,311,M,3436,M,3723,M
6181-216552-0047_87-121553-0062_8630-305213-0014,6181,M,87,F,8630,M
4297-13009-0036_7635-105661-0014_3983-5331-0020,4297,F,7635,F,3983,F
426-122821-0016_3240-131231-0027_1723-141149-0039,426,F,3240,M,1723,M
198-126831-0006_125-121124-0030_7078-271888-0095,198,F,125,F,7078,F
7780-274562-0071_2002-139469-0073_196-122159-0020,7780,F,2002,M,196,M
233-134440-0031_5390-30102-0021_3168-173565-0026,233,M,5390,M,3168,M
4362-15663-0046_8975-270782-0010_4267-72637-0030,4362,F,8975,F,4267,M
5778-12761-0046_211-122425-0018_6019-3185-0038,5778,F,211,F,6019,M
8425-246962-0021_8238-274553-0051_4088-158077-0082,8425,M,8238,F,4088,F
5652-19215-0037_1594-135914-0118_8425-287387-0007,5652,F,1594,M,8425,M
200-124139-0027_587-54108-0025_7447-91187-0047,200,F,587,F,7447,M
4340-15220-0080_4640-19187-0040_1088-129236-0010,4340,F,4640,F,1088,F
125-121124-0054_831-130739-0020_6272-70171-0003,125,F,831,M,6272,F
78-368-0006_328-129766-0006_2289-152253-0006,78,M,328,F,2289,M
8088-284756-0093_1363-139304-0045_1455-138263-0025,8088,M,1363,F,1455,M
6209-34600-0009_3982-182255-0020_2002-139469-0000,6209,M,3982,F,2002,M
8312-279791-0048_2391-145015-0074_19-227-0058,8312,F,2391,F,19,F
8238-274553-0011_6836-76549-0028_7067-76047-0035,8238,F,6836,M,7067,M
5192-19396-0024_5456-62043-0015_3807-4923-0016,5192,M,5456,M,3807,M
8123-275209-0001_196-122150-0022_7113-86041-0106,8123,F,196,M,7113,F
7505-258958-0035_3699-47246-0006_3436-172162-0037,7505,M,3699,M,3436,M
8468-295198-0000_248-130644-0022_6836-76549-0013,8468,F,248,F,6836,M
26-495-0057_2136-5143-0008_1553-140048-0041,26,M,2136,M,1553,F
2182-181173-0006_3440-171006-0002_8226-274369-0049,2182,F,3440,F,8226,M
248-130697-0000_6272-70171-0022_7635-105661-0039,248,F,6272,F,7635,F
4267-287369-0020_4018-103416-0024_7794-295947-0045,4267,M,4018,M,7794,F
7447-91186-0008_8630-305212-0013_8095-274345-0009,7447,M,8630,M,8095,M
4195-17507-0039_5022-29411-0069_6531-61334-0099,4195,F,5022,F,6531,F
2391-145015-0067_4640-19187-0025_6415-100596-0012,2391,F,4640,F,6415,F
5703-47212-0045_298-126791-0060_4267-78186-0009,5703,M,298,F,4267,M
2843-152918-0022_909-131044-0022_5463-39173-0046,2843,M,909,M,5463,M
5688-41232-0004_6848-76049-0028_196-122150-0030,5688,F,6848,M,196,M
1841-159771-0008_8108-280359-0005_2817-142371-0027,1841,F,8108,M,2817,F
5322-7679-0022_1594-135914-0023_6078-54007-0019,5322,M,1594,M,6078,F
254-27760-0001_2002-139469-0005_1926-143879-0029,254,M,2002,M,1926,F
6529-62556-0018_7800-283492-0005_87-121553-0017,6529,M,7800,F,87,F
4441-76263-0046_6272-70191-0000_4640-19187-0028,4441,M,6272,F,4640,F
4014-186176-0030_7447-91186-0005_6367-74004-0015,4014,M,7447,M,6367,M
7800-283478-0016_7505-258964-0008_1081-125237-0066,7800,F,7505,M,1081,M
8063-274117-0012_669-129061-0016_4898-28461-0002,8063,M,669,F,4898,M
4406-16883-0042_2514-149482-0094_374-180299-0008,4406,M,2514,M,374,M
201-127786-0005_32-21631-0013_6880-216547-0105,201,M,32,F,6880,M
4813-248638-0040_250-140277-0003_5104-33407-0017,4813,M,250,F,5104,M
4853-27671-0032_3723-171631-0011_696-93314-0038,4853,F,3723,M,696,F
163-122947-0016_3807-4923-0043_8609-262281-0030,163,M,3807,M,8609,M
1970-28415-0006_3112-9555-0019_8238-274553-0060,1970,F,3112,F,8238,F
7511-102419-0011_4853-27671-0018_40-121026-0042,7511,F,4853,F,40,F
6818-76332-0019_374-180298-0052_32-4137-0056,6818,F,374,M,32,F
3436-172171-0057_4680-16042-0003_5561-41616-0015,3436,M,4680,F,5561,F
3830-12531-0018_6531-61334-0112_1069-133699-0005,3830,M,6531,F,1069,F
911-128684-0059_3440-171009-0000_302-123523-0005,911,M,3440,F,302,F
6836-61803-0018_32-4137-0035_460-172357-0007,6836,M,32,F,460,M
201-127786-0064_5322-7678-0015_4214-7146-0077,201,M,5322,M,4214,F
4830-25898-0047_446-123501-0034_8051-295385-0013,4830,M,446,M,8051,F
7800-283478-0012_1723-141149-0035_3830-12535-0005,7800,F,1723,M,3830,M
5022-29405-0038_5678-43302-0005_5393-19218-0029,5022,F,5678,M,5393,F
2911-7601-0002_1116-132847-0030_4898-20016-0040,2911,M,1116,F,4898,M
4214-7146-0042_83-9960-0056_3486-166424-0023,4214,F,83,F,3486,M
6081-42010-0033_5192-19397-0064_696-92939-0027,6081,M,5192,M,696,F
32-4137-0032_460-172359-0083_5393-19219-0012,32,F,460,M,5393,F
6078-54013-0039_2002-139469-0100_8975-270782-0109,6078,F,2002,M,8975,F
7511-102420-0049_6019-3185-0064_2289-152258-0003,7511,F,6019,M,2289,M
8425-287387-0000_8629-261139-0022_5778-12761-0036,8425,M,8629,M,5778,F
87-121553-0072_6064-56165-0021_3112-9555-0057,87,F,6064,F,3112,F
7190-90542-0022_8238-283452-0036_32-4137-0034,7190,M,8238,F,32,F
6836-61804-0010_887-123290-0022_6818-68772-0005,6836,M,887,F,6818,F
87-121553-0058_3214-167607-0014_2691-156755-0019,87,F,3214,M,2691,F
3240-131231-0047_211-122425-0075_481-123720-0014,3240,M,211,F,481,M
27-124992-0009_6415-116629-0025_426-122819-0018,27,M,6415,F,426,F
8098-278252-0018_2952-407-0008_8088-284756-0041,8098,M,2952,M,8088,M
669-129061-0026_2764-36617-0019_1926-143879-0030,669,F,2764,F,1926,F
6415-100596-0035_211-122425-0007_103-1241-0027,6415,F,211,F,103,F
8419-293469-0025_5163-18515-0022_831-130746-0032,8419,M,5163,F,831,M
5561-41616-0017_4853-27671-0034_405-130894-0065,5561,F,4853,F,405,M
311-124404-0030_3526-176651-0021_5339-14134-0011,311,M,3526,F,5339,F
322-124147-0051_3723-171115-0037_8770-295465-0026,322,F,3723,M,8770,M
4160-14187-0027_328-129766-0015_8419-286676-0000,4160,F,328,F,8419,M
1235-135884-0023_7148-82991-0030_250-142276-0052,1235,M,7148,F,250,F
6019-3185-0078_3857-182317-0024_7178-34644-0069,6019,M,3857,M,7178,F
8838-298545-0005_8465-246940-0021_1594-135914-0030,8838,M,8465,F,1594,M
4813-248641-0044_6078-54013-0067_4397-15666-0002,4813,M,6078,F,4397,M
32-21631-0016_3830-12535-0024_8629-261139-0059,32,F,3830,M,8629,M
3830-12535-0000_6818-76332-0025_6385-34655-0007,3830,M,6818,F,6385,F
40-222-0042_39-121916-0019_5163-18515-0027,40,F,39,F,5163,F
19-227-0068_6437-66173-0005_1723-141149-0019,19,F,6437,M,1723,M
5750-100289-0084_5192-19396-0014_4297-13006-0004,5750,M,5192,M,4297,F
8465-246942-0003_3112-9555-0003_163-122947-0025,8465,F,3112,F,163,M
254-127705-0021_201-127786-0026_5393-19218-0058,254,M,201,M,5393,F
5561-39621-0032_1578-6379-0047_233-134440-0022,5561,F,1578,F,233,M
1363-135842-0007_7800-283478-0026_1116-137572-0025,1363,F,7800,F,1116,F
7447-91187-0050_4898-28461-0037_8063-274116-0010,7447,M,4898,M,8063,M
19-198-0030_3830-12531-0014_5322-7680-0023,19,F,3830,M,5322,M
8838-298546-0029_8609-262281-0004_3983-5331-0052,8838,M,8609,M,3983,F
2952-410-0007_426-122822-0028_7505-258964-0049,2952,M,426,F,7505,M
1723-141149-0032_5049-25947-0038_201-122255-0004,1723,M,5049,M,201,M
6531-61334-0080_83-11691-0018_6818-68772-0022,6531,F,83,F,6818,F
1263-139804-0021_2989-138028-0036_103-1240-0052,1263,F,2989,F,103,F
8468-295198-0017_887-123290-0014_1841-159771-0005,8468,F,887,F,1841,F
2911-15084-0004_2002-139469-0001_8238-274553-0066,2911,M,2002,M,8238,F
426-122821-0041_7780-274562-0007_4267-72637-0008,426,F,7780,F,4267,M
3168-173565-0019_4088-158079-0003_3259-158083-0082,3168,M,4088,F,3259,F
2007-132570-0056_3857-182315-0016_6181-216552-0084,2007,F,3857,M,6181,M
3242-67168-0017_8098-275181-0017_6454-93938-0012,3242,M,8098,M,6454,M
233-134440-0014_669-129074-0007_7226-86965-0033,233,M,669,F,7226,M
27-124992-0019_1081-125237-0006_911-128684-0005,27,M,1081,M,911,M
3879-173592-0043_3259-158083-0089_730-358-0028,3879,F,3259,F,730,F
5163-18515-0007_3983-5331-0000_298-126790-0020,5163,F,3983,F,298,F
5456-24741-0014_1116-132847-0038_374-180298-0044,5456,M,1116,F,374,M
1723-141149-0096_1553-140047-0035_3807-4923-0004,1723,M,1553,F,3807,M
248-130652-0028_3982-178459-0063_6836-61803-0011,248,F,3982,F,6836,M
7148-7763-0004_5322-7679-0000_2136-5140-0011,7148,F,5322,M,2136,M
7264-92316-0032_6209-34601-0011_5789-70653-0032,7264,M,6209,M,5789,F
6848-76049-0018_8770-295463-0000_1116-137572-0004,6848,M,8770,M,1116,F
7447-91186-0012_696-92939-0001_8465-246942-0025,7447,M,696,F,8465,F
5393-19219-0033_5022-29405-0030_201-122255-0035,5393,F,5022,F,201,M
831-130746-0016_125-121342-0016_83-3054-0000,831,M,125,F,83,F
2007-132570-0051_248-130652-0006_3242-67153-0000,2007,F,248,F,3242,M
2691-156745-0011_32-21631-0015_8770-295462-0031,2691,F,32,F,8770,M
3879-173592-0002_32-21625-0008_226-131533-0023,3879,F,32,F,226,F
426-122819-0033_4441-76263-0042_2514-149482-0035,426,F,4441,M,2514,M
211-122442-0011_5678-43303-0029_6415-111615-0007,211,F,5678,M,6415,F
6019-3185-0060_3879-174923-0003_4441-76262-0014,6019,M,3879,F,4441,M
103-1241-0010_403-126855-0001_5322-7679-0002,103,F,403,F,5322,M
4830-25904-0043_1926-147979-0032_4160-11549-0019,4830,M,1926,F,4160,F
7800-283492-0032_8226-274371-0051_8238-274553-0058,7800,F,8226,M,8238,F
669-129061-0043_4898-20016-0018_302-123504-0027,669,F,4898,M,302,F
1334-135589-0072_8238-283452-0047_8797-294123-0045,1334,M,8238,F,8797,M
374-180299-0045_696-93314-0015_7264-92310-0027,374,M,696,F,7264,M
2817-142371-0052_1867-154071-0006_125-121124-0004,2817,F,1867,M,125,F
460-172359-0028_5463-39174-0043_2196-170151-0026,460,M,5463,M,2196,F
302-123516-0021_8425-287387-0013_587-41619-0000,302,F,8425,M,587,F
1963-142776-0032_6836-61804-0011_3235-28433-0000,1963,F,6836,M,3235,F
6476-57446-0024_322-124147-0067_3440-171009-0040,6476,F,322,F,3440,F
1723-141149-0040_6818-76332-0004_909-131044-0020,1723,M,6818,F,909,M
1867-154071-0024_6454-93938-0013_5778-54535-0037,1867,M,6454,M,5778,F
8797-294123-0017_2002-139469-0115_3983-5371-0015,8797,M,2002,M,3983,F
4267-78186-0023_3436-172171-0060_7148-82991-0016,4267,M,3436,M,7148,F
8797-294123-0050_1963-142776-0006_831-130746-0007,8797,M,1963,F,831,M
8108-274318-0037_8312-279790-0004_4640-19187-0037,8108,M,8312,F,4640,F
4813-248638-0049_8419-286676-0030_1447-130550-0010,4813,M,8419,M,1447,F
4160-11550-0014_1963-147036-0003_7780-274562-0014,4160,F,1963,F,7780,F
481-123720-0071_5163-18515-0010_6209-34600-0016,481,M,5163,F,6209,M
5339-14133-0025_8051-119902-0028_4640-19187-0006,5339,F,8051,F,4640,F
322-124147-0061_7067-76048-0030_8088-284756-0043,322,F,7067,M,8088,M
3699-175950-0021_7226-86965-0028_2989-138028-0033,3699,M,7226,M,2989,F
2911-12359-0004_226-131533-0008_6209-34600-0020,2911,M,226,F,6209,M
1594-135914-0125_3214-167606-0030_1970-28415-0028,1594,M,3214,M,1970,F
2764-36617-0034_26-495-0029_3259-158083-0111,2764,F,26,M,3259,F
4137-11701-0027_2817-142380-0005_2384-152900-0032,4137,F,2817,F,2384,M
78-369-0059_6531-61334-0012_1088-134315-0030,78,M,6531,F,1088,F
3240-131231-0032_4898-20016-0025_5192-19397-0028,3240,M,4898,M,5192,M
1898-145724-0037_2989-138035-0049_7190-90542-0032,1898,F,2989,F,7190,M
7067-76047-0014_6209-34599-0031_254-27760-0009,7067,M,6209,M,254,M
6272-70171-0019_6385-34655-0026_1235-135887-0027,6272,F,6385,F,1235,M
4640-19189-0015_8630-305213-0052_89-219-0014,4640,F,8630,M,89,F
3259-158083-0020_302-123504-0013_1081-125237-0076,3259,F,302,F,1081,M
2182-181173-0033_405-130894-0078_8063-274112-0028,2182,F,405,M,8063,M
696-92939-0020_8063-274117-0016_4214-7146-0022,696,F,8063,M,4214,F
460-172359-0037_8238-274553-0019_200-124139-0031,460,M,8238,F,200,F
1737-148989-0017_1898-145702-0005_7447-91186-0032,1737,F,1898,F,7447,M
3112-9555-0043_78-369-0027_8312-279791-0049,3112,F,78,M,8312,F
5561-41616-0020_8468-286673-0025_3168-173565-0013,5561,F,8468,F,3168,M
5163-39921-0054_4406-16883-0032_26-495-0045,5163,F,4406,M,26,M
5789-57195-0026_4267-72637-0020_83-9960-0002,5789,F,4267,M,83,F
1334-135589-0097_2182-150130-0035_2514-149482-0102,1334,M,2182,F,2514,M
125-121342-0041_3830-12535-0033_328-129766-0009,125,F,3830,M,328,F
7148-82991-0004_5703-47198-0010_89-218-0019,7148,F,5703,M,89,F
4481-17499-0005_1970-10594-0009_8468-294887-0030,4481,F,1970,F,8468,F
8098-278278-0020_1246-124548-0027_4898-28461-0056,8098,M,1246,F,4898,M
8312-279790-0034_125-121124-0023_5104-33407-0025,8312,F,125,F,5104,M
201-127786-0035_7511-102420-0003_8425-287387-0023,201,M,7511,F,8425,M
4051-11217-0015_2911-7601-0009_403-128339-0051,4051,F,2911,M,403,F
307-127535-0028_4137-11702-0016_4640-19187-0001,307,M,4137,F,4640,F
4267-78186-0024_6818-68772-0008_6529-62556-0037,4267,M,6818,F,6529,M
7264-92314-0020_8238-274553-0002_196-122152-0005,7264,M,8238,F,196,M
3168-173564-0005_4441-76262-0012_7264-92316-0003,3168,M,4441,M,7264,M
163-122947-0078_2836-5355-0012_198-209-0024,163,M,2836,F,198,F
7402-59171-0027_3168-173565-0028_6181-216552-0099,7402,M,3168,M,6181,M
8051-118101-0014_1447-130552-0012_4340-15220-0065,8051,F,1447,F,4340,F
7402-90848-0051_2196-170151-0027_89-218-0033,7402,M,2196,F,89,F
5561-41616-0018_3374-298032-0003_8465-246942-0017,5561,F,3374,M,8465,F
3112-9555-0081_3982-182255-0001_8226-274371-0037,3112,F,3982,F,8226,M
6078-54013-0013_226-122538-0001_5750-100289-0048,6078,F,226,F,5750,M
8468-295198-0027_7402-59171-0034_1081-128618-0013,8468,F,7402,M,1081,M
5561-39621-0022_3214-167607-0019_87-121553-0054,5561,F,3214,M,87,F
118-47824-0041_8312-279791-0053_1246-124548-0039,118,M,8312,F,1246,F
8123-275209-0012_1246-124548-0011_4362-15663-0070,8123,F,1246,F,4362,F
7511-102419-0010_4406-16882-0002_3168-173564-0002,7511,F,4406,M,3168,M
196-122152-0015_6818-68772-0018_696-92939-0021,196,M,6818,F,696,F
1069-133699-0050_2196-174172-0030_446-123502-0018,1069,F,2196,F,446,M
4340-15220-0049_4481-17499-0023_5390-30096-0012,4340,F,4481,F,5390,M
229-130880-0020_1867-148436-0031_3436-172171-0053,229,M,1867,M,3436,M
8226-274369-0004_8425-292520-0022_8095-274345-0032,8226,M,8425,M,8095,M
5688-41232-0051_1502-122619-0051_8975-270782-0017,5688,F,1502,F,8975,F
5750-100289-0058_3374-298026-0044_3857-182315-0041,5750,M,3374,M,3857,M
5463-39173-0035_8324-286682-0031_7635-105661-0043,5463,M,8324,F,7635,F
8838-298546-0000_446-123501-0021_6437-66172-0024,8838,M,446,M,6437,M
481-123719-0036_7190-90543-0018_150-126107-0005,481,M,7190,M,150,F
2416-152139-0044_3857-180923-0012_87-121553-0018,2416,F,3857,M,87,F
4018-103416-0000_4640-19188-0026_1116-137572-0012,4018,M,4640,F,1116,F
2817-142371-0071_3112-9555-0046_4406-16883-0043,2817,F,3112,F,4406,M
669-129061-0052_5104-33407-0022_4160-14187-0014,669,F,5104,M,4160,F
8051-118101-0019_3259-158083-0058_2691-156745-0027,8051,F,3259,F,2691,F
8629-261139-0013_7367-86737-0067_3112-9555-0011,8629,M,7367,M,3112,F
7078-271888-0097_1841-179183-0017_4640-19187-0027,7078,F,1841,F,4640,F
8975-270782-0053_163-121908-0006_150-132655-0006,8975,F,163,M,150,F
909-131045-0001_6209-34601-0000_3526-176651-0013,909,M,6209,M,3526,F
1737-148989-0029_5022-29411-0048_1088-134315-0012,1737,F,5022,F,1088,F
2691-156745-0021_8123-275209-0013_302-123504-0015,2691,F,8123,F,302,F
8425-287387-0026_1926-147979-0053_6081-41997-0010,8425,M,1926,F,6081,M
8609-283227-0056_405-130894-0028_4853-27670-0026,8609,M,405,M,4853,F
2196-174172-0016_5456-58161-0004_5393-19218-0030,2196,F,5456,M,5393,F
2817-142371-0011_1502-122619-0031_163-122947-0049,2817,F,1502,F,163,M
8095-274348-0003_3374-298026-0038_6415-116629-0023,8095,M,3374,M,6415,F
3436-172171-0059_1334-135589-0010_5463-39174-0041,3436,M,1334,M,5463,M
1926-147979-0034_229-130880-0063_1737-148989-0010,1926,F,229,M,1737,F
1970-26100-0008_19-227-0011_4051-11217-0023,1970,F,19,F,4051,F
4051-11218-0008_4214-7146-0073_4813-248638-0047,4051,F,4214,F,4813,M
4830-25904-0003_8425-292520-0016_5688-41232-0040,4830,M,8425,M,5688,F
4481-17498-0033_587-41611-0029_1069-133709-0005,4481,F,587,F,1069,F
8629-261140-0004_5652-39938-0011_8425-246962-0015,8629,M,5652,F,8425,M
2002-139469-0064_2136-5140-0030_6415-116629-0035,2002,M,2136,M,6415,F
426-122821-0023_163-122947-0052_8226-274371-0026,426,F,163,M,8226,M
6272-70168-0020_8051-119902-0010_7226-86964-0030,6272,F,8051,F,7226,M
1116-132847-0036_39-121916-0022_1841-159771-0032,1116,F,39,F,1841,F
5022-29411-0038_1447-130551-0026_8226-274371-0039,5022,F,1447,F,8226,M
1578-140045-0029_6209-34601-0021_5808-54425-0015,1578,F,6209,M,5808,M
8051-118101-0035_7780-274562-0057_83-3054-0019,8051,F,7780,F,83,F
6019-3185-0094_6818-76332-0007_2436-2481-0014,6019,M,6818,F,2436,M
3240-131231-0001_5322-7679-0001_5652-39938-0033,3240,M,5322,M,5652,F
163-122947-0014_6848-76049-0011_8468-295198-0023,163,M,6848,M,8468,F
2436-2476-0016_403-128339-0021_4813-248641-0025,2436,M,403,F,4813,M
3699-19402-0029_4898-20016-0036_254-145458-0001,3699,M,4898,M,254,M
3240-131231-0023_1447-130552-0024_233-155990-0037,3240,M,1447,F,233,M
2391-145015-0089_8108-280354-0013_87-121553-0081,2391,F,8108,M,87,F
2836-5354-0053_4014-186175-0026_1235-135887-0022,2836,F,4014,M,1235,M
5390-24512-0026_8324-286682-0029_211-122425-0056,5390,M,8324,F,211,F
5322-7678-0036_2843-152918-0015_8838-298545-0014,5322,M,2843,M,8838,M
6476-57446-0006_5192-19397-0078_3440-171009-0002,6476,F,5192,M,3440,F
8465-246947-0022_1594-135914-0055_3699-47246-0016,8465,F,1594,M,3699,M
3374-298032-0032_1334-135589-0000_226-122538-0012,3374,M,1334,M,226,F
1502-122615-0016_3242-8112-0027_1898-145724-0011,1502,F,3242,M,1898,F
8324-286681-0016_254-27760-0034_5390-30102-0031,8324,F,254,M,5390,M
8770-295463-0025_7635-105409-0043_6078-54007-0046,8770,M,7635,F,6078,F
426-122821-0009_2391-145015-0100_8123-275193-0006,426,F,2391,F,8123,F
8975-270782-0002_4137-11702-0040_1841-150351-0010,8975,F,4137,F,1841,F
3982-178459-0011_5703-47198-0055_211-122442-0077,3982,F,5703,M,211,F
3440-171009-0020_1723-141149-0051_5652-19215-0039,3440,F,1723,M,5652,F
1553-140047-0006_1334-135589-0017_7264-92314-0003,1553,F,1334,M,7264,M
4267-287369-0025_198-209-0019_7278-91083-0015,4267,M,198,F,7278,M
4397-15678-0042_446-123502-0027_7278-104730-0039,4397,M,446,M,7278,M
7226-86964-0000_1841-179183-0018_83-9960-0053,7226,M,1841,F,83,F
7302-86814-0003_5463-39173-0044_1088-134318-0013,7302,F,5463,M,1088,F
1116-132851-0018_328-129766-0038_233-155990-0007,1116,F,328,F,233,M
83-9960-0046_3699-19402-0022_5789-57158-0034,83,F,3699,M,5789,F
211-122425-0027_6818-76332-0040_201-122255-0033,211,F,6818,F,201,M
89-219-0050_4830-25904-0023_2952-410-0048,89,F,4830,M,2952,M
2911-12359-0007_8797-294123-0081_8095-274346-0049,2911,M,8797,M,8095,M
1594-135914-0007_6019-3185-0069_7190-90542-0016,1594,M,6019,M,7190,M
4813-248641-0013_78-368-0025_5750-100289-0063,4813,M,78,M,5750,M
7780-274562-0059_481-123719-0005_8095-274345-0006,7780,F,481,M,8095,M
4481-17499-0042_8238-283452-0015_4018-107312-0021,4481,F,8238,F,4018,M
1723-141149-0017_8088-284756-0055_2843-152918-0044,1723,M,8088,M,2843,M
2514-149482-0028_7505-258958-0032_254-127705-0012,2514,M,7505,M,254,M
4481-17498-0039_426-122819-0011_460-172359-0056,4481,F,426,F,460,M
5703-47198-0026_3983-5331-0012_198-209-0007,5703,M,3983,F,198,F
426-122821-0003_3830-12530-0000_1246-135815-0001,426,F,3830,M,1246,F
696-93314-0000_233-155990-0035_196-122152-0013,696,F,233,M,196,M
40-222-0066_125-121124-0026_5561-41616-0016,40,F,125,F,5561,F
2843-152918-0054_8098-278252-0025_4214-7146-0038,2843,M,8098,M,4214,F
1841-159771-0038_8063-274112-0036_4051-10927-0018,1841,F,8063,M,4051,F
3436-172171-0031_83-9960-0014_6181-216552-0069,3436,M,83,F,6181,M
7447-91187-0007_5688-41232-0042_6531-61334-0023,7447,M,5688,F,6531,F
6385-34655-0013_2764-36619-0030_5322-7679-0036,6385,F,2764,F,5322,M
7148-59157-0037_8770-295465-0031_211-122442-0044,7148,F,8770,M,211,F
1455-134435-0046_8123-275209-0026_7178-34645-0025,1455,M,8123,F,7178,F
233-134440-0005_3240-131231-0051_7402-90848-0053,233,M,3240,M,7402,M
7067-76048-0024_4898-28461-0049_233-134440-0001,7067,M,4898,M,233,M
1841-159771-0006_4481-17499-0016_3240-131231-0077,1841,F,4481,F,3240,M
460-172359-0025_3440-171009-0055_8324-286681-0018,460,M,3440,F,8324,F
118-47824-0002_125-121342-0014_5750-35690-0005,118,M,125,F,5750,M
6848-76049-0013_3983-5331-0016_8838-298546-0018,6848,M,3983,F,8838,M
1898-145715-0018_103-1241-0002_4441-76250-0009,1898,F,103,F,4441,M
8063-274116-0032_8468-286673-0037_4267-287369-0004,8063,M,8468,F,4267,M
1116-137572-0037_3440-171009-0030_3240-131232-0037,1116,F,3440,F,3240,M
248-130644-0000_6848-76049-0006_7264-92316-0021,248,F,6848,M,7264,M
328-129766-0098_196-122152-0033_6078-54013-0062,328,F,196,M,6078,F
1594-135914-0089_250-142286-0029_696-93314-0047,1594,M,250,F,696,F
8609-283227-0045_250-142276-0021_5652-39938-0044,8609,M,250,F,5652,F
8797-294123-0068_5463-39173-0019_1069-133709-0039,8797,M,5463,M,1069,F
6081-41998-0024_2817-142371-0041_1502-122619-0029,6081,M,2817,F,1502,F
8797-294123-0015_5456-24741-0016_2289-152257-0023,8797,M,5456,M,2289,M
911-128684-0025_2836-5355-0036_3830-12530-0002,911,M,2836,F,3830,M
6181-216552-0081_5652-39938-0020_8975-270782-0029,6181,M,5652,F,8975,F
8425-287387-0011_403-128339-0039_7794-295948-0020,8425,M,403,F,7794,F
2196-174172-0017_1502-122615-0006_6181-216552-0056,2196,F,1502,F,6181,M
2007-132570-0048_4160-14187-0025_322-124147-0064,2007,F,4160,F,322,F
1723-141149-0071_2391-145015-0039_7178-34645-0019,1723,M,2391,F,7178,F
19-227-0041_8630-305212-0040_118-124588-0015,19,F,8630,M,118,M
103-1241-0022_7190-90542-0036_229-130880-0089,103,F,7190,M,229,M
8123-275209-0025_7780-274562-0038_2989-138028-0028,8123,F,7780,F,2989,F
3857-182315-0026_4406-16882-0040_3112-9555-0013,3857,M,4406,M,3112,F
7780-274562-0087_87-121553-0003_1081-125237-0040,7780,F,87,F,1081,M
7148-7763-0006_7078-271888-0086_3486-166446-0018,7148,F,7078,F,3486,M
201-127786-0081_696-92939-0019_6454-120342-0013,201,M,696,F,6454,M
7190-90542-0031_4680-16041-0027_6437-66173-0036,7190,M,4680,F,6437,M
2196-170379-0026_307-127540-0014_6272-70171-0016,2196,F,307,M,6272,F
8226-274371-0049_6209-34600-0014_403-126855-0014,8226,M,6209,M,403,F
8123-275216-0003_6078-54007-0022_328-129766-0013,8123,F,6078,F,328,F
40-222-0025_248-130652-0011_7635-105409-0002,40,F,248,F,7635,F
696-92939-0005_6367-74004-0024_3436-172171-0030,696,F,6367,M,3436,M
19-227-0016_5789-70653-0006_4853-29413-0006,19,F,5789,F,4853,F
302-123523-0011_7148-82991-0029_2952-410-0024,302,F,7148,F,2952,M
911-128684-0034_87-121553-0064_3374-298032-0031,911,M,87,F,3374,M
