mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
6947-53263-0018_811-130143-0043_4492-8904-0031,6947,F,811,F,4492,F
177-122839-0012_8033-104515-0033_4697-100174-0013,177,F,8033,M,4697,F
3926-891-0001_2003-143254-0041_6583-66463-0026,3926,F,2003,M,6583,F
1690-142293-0095_780-126736-0006_3871-692-0032,1690,F,780,M,3871,M
3045-155991-0069_7143-88749-0047_705-167610-0032,3045,M,7143,F,705,F
7012-75354-0007_6652-70974-0045_4701-15273-0057,7012,F,6652,M,4701,M
5796-49593-0022_6945-60535-0078_3928-153301-0034,5796,F,6945,M,3928,F
2042-136442-0039_4712-60531-0027_1746-143015-0022,2042,F,4712,F,1746,M
7121-88076-0024_6733-59185-0013_7055-87276-0047,7121,M,6733,F,7055,M
3598-173222-0040_1819-144391-0028_6967-50150-0059,3598,F,1819,F,6967,F
1168-134958-0103_8799-291938-0023_365-84340-0005,1168,F,8799,M,365,M
5424-296464-0003_1347-135885-0020_8666-293945-0024,5424,F,1347,M,8666,M
782-126738-0105_453-129306-0009_255-121535-0040,782,F,453,M,255,M
3990-13164-0026_4042-12369-0060_8042-245695-0034,3990,F,4042,M,8042,M
4034-5706-0013_4863-258982-0001_7131-92815-0026,4034,F,4863,M,7131,F
572-96582-0023_7062-80029-0035_82-122859-0028,572,M,7062,F,82,F
6533-399-0067_4894-7788-0015_8199-289915-0023,6533,M,4894,M,8199,F
5045-1197-0025_5287-39165-0069_6670-296083-0034,5045,F,5287,F,6670,M
6670-112764-0038_5682-32876-0016_8565-290393-0020,6670,M,5682,F,8565,M
1184-135536-0051_6882-79975-0000_2522-147156-0056,1184,M,6882,M,2522,F
3394-7597-0019_1690-142293-0092_644-163239-0036,3394,F,1690,F,644,M
2046-141204-0022_7565-101287-0062_2909-34664-0019,2046,M,7565,M,2909,F
3871-693-0043_7603-274560-0088_4706-28494-0025,3871,M,7603,M,4706,F
6963-81511-0054_2062-143900-0079_6610-70916-0008,6963,M,2062,F,6610,F
1225-129527-0016_2522-147156-0097_7242-275160-0021,1225,M,2522,F,7242,F
1152-126549-0014_2090-149737-0002_5183-29124-0013,1152,F,2090,F,5183,M
5164-19211-0027_6963-81511-0107_3783-176659-0047,5164,F,6963,M,3783,M
7492-105653-0052_5979-42005-0030_7337-89742-0015,7492,F,5979,M,7337,F
2825-6391-0016_4931-28257-0002_1495-138027-0103,2825,M,4931,M,1495,M
91-123511-0018_584-47041-0017_6248-298838-0023,91,M,584,F,6248,M
5893-54390-0008_1618-220956-0007_6127-2344-0015,5893,F,1618,M,6127,F
1715-142315-0032_5665-38051-0006_7424-98598-0007,1715,F,5665,F,7424,M
2574-128283-0012_6798-77740-0029_1767-142944-0024,2574,M,6798,M,1767,F
2919-7270-0026_2276-131549-0049_6849-69603-0040,2919,F,2276,F,6849,M
613-128284-0026_3647-180300-0024_6513-71944-0022,613,M,3647,F,6513,F
5886-27508-0097_7883-260944-0014_4423-16012-0044,5886,M,7883,F,4423,M
9000-282380-0039_8296-279865-0007_7552-87290-0106,9000,M,8296,F,7552,F
8012-273154-0024_3959-706-0103_4156-12159-0048,8012,F,3959,M,4156,F
4964-30587-0100_2485-151993-0018_20-5360-0003,4964,F,2485,F,20,F
331-132019-0000_1765-143010-0036_7609-39979-0124,331,M,1765,F,7609,F
4216-10164-0082_8778-246972-0025_3318-164981-0024,4216,F,8778,F,3318,F
8148-3956-0069_1633-141584-0015_5951-57347-0024,8148,F,1633,F,5951,M
4931-28242-0017_1353-121397-0048_551-129024-0058,4931,M,1353,M,551,M
7198-76169-0036_2195-150901-0032_5185-24772-0001,7198,F,2195,M,5185,M
5439-31625-0087_7121-86787-0038_6707-73028-0025,5439,F,7121,M,6707,M
1901-48014-0032_4936-28619-0006_1878-122453-0044,1901,F,4936,F,1878,M
6746-72302-0115_1559-139353-0024_614-161065-0025,6746,M,1559,M,614,F
5183-29124-0041_6173-76445-0016_2625-127773-0089,5183,M,6173,F,2625,F
4321-27567-0035_8307-120456-0011_1765-143010-0097,4321,F,8307,M,1765,F
8430-172388-0003_8240-283234-0043_6914-119258-0047,8430,F,8240,F,6914,F
915-163370-0032_3665-8587-0058_6583-66463-0025,915,M,3665,M,6583,F
1171-134968-0032_47-122796-0063_5894-64098-0011,1171,F,47,F,5894,M
1492-174461-0001_2895-8662-0019_8587-295524-0050,1492,M,2895,F,8587,M
2544-13195-0024_421-124401-0086_8382-285245-0039,2544,F,421,M,8382,F
1633-141584-0005_5671-50454-0000_6568-79375-0044,1633,F,5671,F,6568,F
4345-7635-0038_810-130096-0018_5826-53496-0052,4345,M,810,M,5826,M
2275-150140-0009_6513-67788-0025_4659-12465-0024,2275,F,6513,F,4659,M
4344-8892-0034_5136-5094-0050_1760-143006-0030,4344,M,5136,F,1760,F
5784-61949-0015_5913-40745-0152_978-132494-0024,5784,M,5913,M,978,M
8033-104515-0028_5355-10766-0036_2042-134780-0004,8033,M,5355,F,2042,F
5164-26980-0014_5224-35439-0014_6636-72296-0031,5164,F,5224,M,6636,M
2975-151995-0011_4090-183984-0021_5671-50453-0016,2975,F,4090,F,5671,F
5199-18509-0044_6227-60173-0100_5424-280358-0036,5199,F,6227,F,5424,F
1664-137600-0028_7436-97467-0014_1938-180290-0042,1664,F,7436,M,1938,M
2284-135909-0085_1110-136055-0027_2606-130138-0048,2284,M,1110,M,2606,M
713-115881-0030_5893-54390-0009_1695-142312-0063,713,F,5893,F,1695,F
6539-66421-0033_4407-13146-0028_4948-28016-0045,6539,M,4407,M,4948,M
5725-50452-0026_448-135065-0004_6557-65546-0045,5725,F,448,F,6557,F
4396-14564-0035_3798-16981-0028_2270-156683-0010,4396,F,3798,F,2270,F
8296-266250-0010_4930-20046-0030_8015-112691-0041,8296,F,4930,M,8015,F
1124-134775-0027_1085-156170-0010_4583-16044-0009,1124,F,1085,M,4583,M
8262-279161-0035_2925-162505-0085_8415-283469-0085,8262,M,2925,F,8415,F
4235-7633-0005_2712-3534-0041_466-134208-0035,4235,F,2712,F,466,F
6353-63255-0042_8015-112690-0060_2762-142778-0067,6353,F,8015,F,2762,F
7138-291943-0009_2574-128278-0003_2051-153962-0059,7138,F,2574,M,2051,M
4799-25949-0000_5439-31625-0002_2148-6979-0035,4799,M,5439,F,2148,F
5152-29465-0022_3245-62828-0003_690-134308-0035,5152,M,3245,F,690,F
29-130626-0059_5445-21282-0034_7408-256039-0044,29,M,5445,F,7408,M
7143-88749-0023_6749-53254-0033_3681-26514-0015,7143,F,6749,F,3681,F
7871-107223-0016_7749-8591-0074_1614-13759-0009,7871,M,7749,M,1614,M
8846-305209-0022_7238-107675-0031_1187-136220-0018,8846,F,7238,M,1187,M
3060-163542-0000_1097-136955-0001_3319-171003-0050,3060,M,1097,M,3319,F
6912-70845-0100_6590-64283-0006_5837-39905-0015,6912,M,6590,F,5837,F
3798-16984-0039_7823-103122-0093_8625-211892-0041,3798,F,7823,M,8625,F
4423-29083-0010_705-167610-0030_976-172189-0028,4423,M,705,F,976,F
4344-8892-0019_6145-54685-0047_7155-10644-0035,4344,M,6145,F,7155,M
3780-177784-0026_6883-79967-0015_7218-86688-0057,3780,M,6883,M,7218,F
5043-28401-0027_5248-34498-0017_7871-107223-0010,5043,M,5248,M,7871,M
7585-96245-0014_317-130243-0037_684-131458-0002,7585,M,317,M,684,F
3796-16815-0000_474-141425-0031_1746-143015-0052,3796,M,474,M,1746,M
3962-721-0053_778-126734-0080_8040-260923-0001,3962,M,778,M,8040,F
807-124223-0001_7408-255943-0008_4738-291957-0009,807,M,7408,M,4738,M
2270-156684-0001_8631-281208-0021_6882-79975-0025,2270,F,8631,M,6882,M
4799-25949-0048_1760-143006-0080_5913-40745-0037,4799,M,1760,F,5913,M
1679-142280-0054_2979-156237-0031_3843-176663-0050,1679,F,2979,F,3843,F
2660-173260-0046_2607-87140-0000_1819-144391-0020,2660,M,2607,F,1819,F
6534-64470-0020_277-127368-0007_4712-60531-0025,6534,F,277,F,4712,F
6211-66280-0004_7749-8591-0119_6735-96163-0033,6211,F,7749,M,6735,F
6892-256226-0002_1813-142304-0042_404-132015-0019,6892,M,1813,F,404,F
4836-26485-0091_4599-21274-0087_8180-274725-0020,4836,M,4599,M,8180,F
4549-39620-0043_5970-54428-0062_123-26848-0015,4549,F,5970,M,123,F
51-121055-0190_1006-135212-0068_432-122743-0008,51,M,1006,F,432,M
6513-71944-0003_3656-168618-0008_2148-6981-0016,6513,F,3656,M,2148,F
5405-19220-0009_7436-97461-0031_2361-137615-0024,5405,F,7436,M,2361,F
2526-156098-0014_1780-143478-0031_6224-61958-0024,2526,M,1780,M,6224,M
7208-7768-0058_6072-54656-0020_2671-157946-0001,7208,M,6072,F,2671,F
8156-104526-0049_5860-67891-0014_5082-34543-0036,8156,F,5860,F,5082,F
319-134959-0023_8565-290391-0024_4218-41146-0004,319,M,8565,M,4218,M
6914-119258-0040_3928-10094-0033_2925-162505-0073,6914,F,3928,F,2925,F
1485-139314-0026_6610-34596-0011_4915-245690-0003,1485,M,6610,F,4915,M
2988-173558-0025_4594-902-0033_7354-87667-0065,2988,F,4594,M,7354,M
402-126843-0025_2292-150679-0047_4583-16044-0030,402,F,2292,M,4583,M
1938-180290-0015_6540-232291-0000_778-126734-0004,1938,M,6540,M,778,M
1492-55449-0042_6436-104980-0035_6747-76145-0007,1492,M,6436,M,6747,M
1260-139266-0022_4344-22232-0035_317-130243-0025,1260,M,4344,M,317,M
7942-283400-0029_6978-92936-0018_4748-25901-0025,7942,M,6978,F,4748,M
6540-62512-0007_7408-255943-0024_3020-892-0064,6540,M,7408,M,3020,M
1505-1303-0024_8666-293943-0065_2930-163436-0063,1505,M,8666,M,2930,M
3554-172175-0046_1746-143015-0057_3896-134415-0080,3554,F,1746,M,3896,M
4964-30587-0034_6746-72302-0082_8808-295459-0017,4964,F,6746,M,8808,M
5665-38052-0051_1646-121406-0027_5886-27508-0079,5665,F,1646,M,5886,M
2979-156236-0017_7199-84006-0005_613-128284-0008,2979,F,7199,F,613,M
2979-156236-0001_4295-39940-0081_3285-121401-0051,2979,F,4295,M,3285,M
7737-114039-0056_6236-52083-0070_789-153215-0012,7737,F,6236,M,789,F
681-161945-0013_1646-121408-0028_5375-40162-0025,681,F,1646,M,5375,F
6173-76448-0001_4189-115680-0016_1813-142304-0084,6173,F,4189,F,1813,F
8164-279593-0006_8200-278197-0007_3060-163499-0075,8164,M,8200,M,3060,M
2288-155711-0035_7391-60445-0004_7408-255932-0041,2288,F,7391,M,7408,M
7839-109872-0005_1280-143268-0036_2754-161876-0017,7839,F,1280,M,2754,F
568-126446-0043_3409-173567-0020_8148-3956-0070,568,M,3409,F,8148,F
4969-58757-0012_2834-132496-0015_127-129385-0040,4969,M,2834,F,127,M
3675-10687-0027_1184-135532-0006_7843-110055-0077,3675,F,1184,M,7843,F
149-125750-0003_6533-399-0072_6276-76103-0023,149,M,6533,M,6276,M
4991-6181-0044_4546-16813-0016_713-115881-0057,4991,F,4546,F,713,F
3598-180204-0015_20-205-0018_5060-15563-0046,3598,F,20,F,5060,F
2488-155526-0050_4964-30587-0077_92-204-0038,2488,F,4964,F,92,F
8005-113329-0006_2026-81609-0002_1266-135837-0002,8005,F,2026,F,1266,F
8536-244441-0037_5280-204997-0081_474-141425-0021,8536,M,5280,M,474,M
1124-132846-0044_2496-156089-0015_1765-143010-0009,1124,F,2496,M,1765,F
5487-4873-0002_5076-61727-0022_2588-160947-0087,5487,F,5076,M,2588,M
3143-160986-0044_8240-116288-0005_4894-7788-0022,3143,F,8240,F,4894,M
3319-173247-0008_1920-1793-0085_3179-7133-0016,3319,F,1920,F,3179,F
7691-293948-0075_4263-14180-0025_4511-45511-0022,7691,M,4263,F,4511,F
1924-132574-0035_7389-292563-0028_4420-5802-0005,1924,M,7389,M,4420,M
4993-40677-0049_8447-285242-0012_7433-261115-0002,4993,M,8447,F,7433,F
5929-57805-0037_7331-86025-0003_3571-173555-0005,5929,F,7331,F,3571,M
2544-3070-0030_4697-100165-0027_8272-279781-0020,2544,F,4697,F,8272,F
737-123448-0024_6614-67846-0004_6548-39672-0010,737,M,6614,F,6548,F
3554-163609-0023_4969-58757-0028_6323-10337-0089,3554,F,4969,M,6323,M
7189-74189-0005_5970-54413-0002_273-123248-0017,7189,M,5970,M,273,M
7618-102372-0009_5379-15784-0019_7585-96245-0075,7618,M,5379,M,7585,M
8445-281202-0056_5152-29465-0046_7348-275164-0016,8445,M,5152,M,7348,F
7333-94827-0006_1664-122623-0009_585-294811-0097,7333,F,1664,F,585,F
1280-135136-0049_6726-93466-0011_6883-79967-0010,1280,M,6726,F,6883,M
7131-92917-0014_4693-28003-0024_6173-94652-0019,7131,F,4693,M,6173,F
7769-99395-0008_3132-167590-0031_2834-132496-0049,7769,M,3132,M,2834,F
1006-135212-0085_3618-178097-0040_4910-14124-0021,1006,F,3618,M,4910,F
1614-13785-0000_5060-15556-0029_1621-141595-0038,1614,M,5060,F,1621,M
2909-34661-0001_3433-718-0011_3400-153975-0040,2909,F,3433,M,3400,F
6749-53256-0005_4492-8907-0048_4748-25901-0030,6749,F,4492,F,4748,M
7925-111766-0017_551-129024-0060_5009-2500-0026,7925,F,551,M,5009,M
3179-7153-0024_4969-58757-0020_4511-45511-0014,3179,F,4969,M,4511,F
2919-7270-0027_6539-66420-0005_7265-74918-0010,2919,F,6539,M,7265,F
778-126734-0109_31-121969-0027_7155-249840-0005,778,M,31,M,7155,M
2276-149909-0024_6549-71114-0005_6709-74022-0010,2276,F,6549,F,6709,M
3179-7133-0014_1485-139314-0033_4196-23901-0041,3179,F,1485,M,4196,M
6747-76145-0036_46-127996-0054_2185-150123-0004,6747,M,46,M,2185,M
123-26848-0028_4345-7636-0039_5152-81825-0001,123,F,4345,M,5152,M
4122-157669-0053_3135-166688-0063_5636-57477-0018,4122,M,3135,M,5636,F
5460-18031-0041_123-26848-0035_8040-260924-0051,5460,M,123,F,8040,F
8447-285242-0031_6356-271890-0077_726-124445-0002,8447,F,6356,M,726,M
4262-14486-0008_3618-178097-0023_2405-7360-0032,4262,F,3618,M,2405,M
8644-262282-0000_1813-142304-0059_2919-7269-0053,8644,F,1813,F,2919,F
5036-18450-0025_5886-27508-0049_2496-156087-0016,5036,F,5886,M,2496,M
3500-134409-0126_3587-140711-0094_2712-3534-0027,3500,F,3587,M,2712,F
7640-102465-0007_5970-54413-0004_6211-66280-0003,7640,M,5970,M,6211,F
2526-156076-0030_1868-145473-0037_1938-180290-0002,2526,M,1868,M,1938,M
5874-52159-0029_6614-67846-0032_2487-169011-0015,5874,M,6614,F,2487,F
6685-70976-0019_778-126734-0142_1756-134820-0010,6685,M,778,M,1756,F
1184-135540-0047_3588-180957-0029_557-129796-0035,1184,M,3588,F,557,M
6512-72577-0011_8447-286248-0011_2946-163375-0014,6512,M,8447,F,2946,M
1152-126549-0052_4487-1799-0003_4915-245690-0007,1152,F,4487,F,4915,M
1559-139353-0052_7756-287863-0019_7143-88749-0032,1559,M,7756,F,7143,F
4263-20411-0001_7609-39979-0022_6752-74795-0052,4263,F,7609,F,6752,M
4216-10164-0080_110-1-0010_4321-27565-0019,4216,F,110,F,4321,F
1844-144486-0058_7898-273040-0001_7348-86748-0028,1844,M,7898,F,7348,F
1085-156170-0001_8322-276748-0031_4991-6181-0074,1085,M,8322,M,4991,F
727-124443-0129_7143-88743-0011_5000-30597-0108,727,M,7143,F,5000,F
8664-295007-0011_4936-28619-0037_557-129797-0036,8664,F,4936,F,557,M
2405-182390-0009_8897-294717-0059_7603-274560-0001,2405,M,8897,F,7603,M
4576-66274-0020_6923-82335-0041_681-152975-0035,4576,F,6923,M,681,F
1681-142301-0007_4487-1799-0047_8180-274724-0007,1681,F,4487,F,8180,F
44-207-0016_4017-231846-0034_1341-9206-0000,44,F,4017,M,1341,M
3691-178118-0034_5487-4873-0041_728-348-0029,3691,M,5487,F,728,M
104-132091-0037_1291-138109-0022_5949-65530-0021,104,F,1291,F,5949,F
1485-139314-0027_7708-293973-0074_712-123615-0051,1485,M,7708,F,712,M
1367-291931-0026_7618-102372-0036_4659-26488-0028,1367,M,7618,M,4659,M
377-129292-0045_5036-18451-0004_6804-79287-0042,377,M,5036,F,6804,M
8199-284020-0026_1341-9206-0064_5244-54280-0032,8199,F,1341,M,5244,F
5118-40477-0026_1977-133046-0033_5636-41790-0034,5118,M,1977,F,5636,F
8015-112690-0033_432-122745-0014_1756-134820-0006,8015,F,432,M,1756,F
77-121526-0011_2946-163375-0050_8443-274756-0047,77,F,2946,M,8443,F
8445-281203-0036_5082-34548-0031_6685-70976-0040,8445,M,5082,F,6685,M
5854-287849-0000_6051-54421-0007_5719-233361-0005,5854,M,6051,M,5719,M
7843-110055-0063_6733-59185-0028_7786-118693-0035,7843,F,6733,F,7786,M
5405-19220-0041_8042-113762-0033_6251-93270-0049,5405,F,8042,M,6251,F
1179-139203-0021_7823-103122-0086_737-123448-0037,1179,M,7823,M,737,M
1161-135206-0062_1200-135068-0038_8897-294717-0046,1161,M,1200,M,8897,F
2356-154880-0000_5244-54280-0008_8012-273138-0001,2356,M,5244,F,8012,F
252-132011-0009_5854-50960-0034_585-294811-0040,252,M,5854,M,585,F
4710-964-0070_4344-8892-0027_8444-281329-0011,4710,M,4344,M,8444,M
4059-3069-0000_2140-160867-0009_6399-278847-0037,4059,M,2140,M,6399,M
7026-86943-0012_5641-32124-0088_6484-69649-0043,7026,F,5641,M,6484,F
5649-40582-0046_1569-141081-0025_5424-291181-0033,5649,F,1569,F,5424,F
4174-69287-0010_2374-155651-0045_6364-65393-0015,4174,F,2374,F,6364,M
1633-180292-0004_8536-244441-0090_2762-160610-0005,1633,F,8536,M,2762,F
29-130626-0048_1985-144468-0065_1152-126549-0056,29,M,1985,M,1152,F
4234-187750-0011_8240-116288-0061_4021-180238-0095,4234,F,8240,F,4021,F
1298-142236-0030_3647-180300-0041_1870-164323-0038,1298,F,3647,F,1870,M
4915-113765-0068_1367-291968-0048_3796-6400-0001,4915,M,1367,M,3796,M
6610-70916-0038_6311-63719-0029_8272-279789-0004,6610,F,6311,M,8272,F
1804-131527-0014_1367-291931-0027_3547-156970-0018,1804,F,1367,M,3547,M
6224-34608-0005_8803-296082-0006_5379-44344-0048,6224,M,8803,M,5379,M
4474-14185-0037_956-127929-0026_1187-136220-0091,4474,M,956,F,1187,M
728-348-0036_2552-132097-0013_4235-7633-0021,728,M,2552,M,4235,F
5019-44339-0021_7391-60445-0123_1681-142301-0001,5019,F,7391,M,1681,F
6224-34608-0038_6792-73039-0043_6777-76701-0067,6224,M,6792,M,6777,M
1085-169444-0035_152-87733-0029_8245-274393-0012,1085,M,152,M,8245,M
2624-88360-0041_4993-40677-0033_4563-26445-0016,2624,M,4993,M,4563,F
110-2-0041_3962-722-0037_7155-10644-0063,110,F,3962,M,7155,M
3500-134409-0010_4211-3819-0024_780-126736-0085,3500,F,4211,F,780,M
9000-282380-0037_6102-56170-0023_6076-51655-0015,9000,M,6102,F,6076,M
4327-9916-0029_4225-144132-0134_5567-22447-0009,4327,F,4225,F,5567,M
5460-18031-0006_8169-118202-0021_2356-154885-0034,5460,M,8169,M,2356,M
6377-34634-0020_2046-141204-0060_6506-10073-0054,6377,M,2046,M,6506,M
608-123155-0010_4216-10164-0084_5671-50453-0006,608,F,4216,F,5671,F
3885-7167-0016_1920-1793-0043_780-126736-0047,3885,F,1920,F,780,M
1572-141718-0025_6281-1315-0012_584-132032-0011,1572,M,6281,F,584,F
264-121332-0031_7348-294687-0000_4841-26659-0045,264,M,7348,F,4841,F
6138-93182-0030_4189-274546-0073_5405-19220-0040,6138,F,4189,F,5405,F
4969-73974-0020_31-121972-0018_1184-135536-0045,4969,M,31,M,1184,M
7507-100660-0021_7786-118693-0037_5665-38052-0007,7507,F,7786,M,5665,F
366-126663-0016_2998-160954-0012_3798-16981-0027,366,F,2998,M,3798,F
2339-181101-0029_6184-57833-0044_49-121052-0053,2339,F,6184,M,49,M
6660-97655-0020_58-121081-0011_6912-70845-0062,6660,F,58,M,6912,M
3098-5406-0021_6784-76151-0056_2754-161905-0002,3098,M,6784,M,2754,F
4484-34489-0033_3054-128244-0008_2552-132097-0039,4484,M,3054,M,2552,M
766-127193-0073_4379-18034-0002_8367-279366-0050,766,M,4379,M,8367,M
6211-60544-0022_413-22436-0028_6076-51655-0052,6211,F,413,M,6076,M
2825-666-0036_6594-68896-0047_3245-62827-0001,2825,M,6594,F,3245,F
4174-107938-0016_3179-7135-0028_5044-30592-0030,4174,F,3179,F,5044,F
4931-28257-0024_6674-71400-0016_6660-103647-0001,4931,M,6674,M,6660,F
65-125860-0013_5082-16015-0037_8042-245695-0022,65,F,5082,F,8042,M
7337-89742-0050_8044-84206-0027_3587-140711-0009,7337,F,8044,F,3587,M
2676-143903-0095_5929-48603-0048_4447-14931-0042,2676,F,5929,F,4447,M
8302-282524-0028_1646-121406-0020_2288-139962-0006,8302,F,1646,M,2288,F
3564-132498-0097_7220-77911-0035_960-125241-0015,3564,F,7220,F,960,F
8897-294717-0057_6752-74796-0039_3417-6522-0091,8897,F,6752,M,3417,M
3045-155991-0085_3097-165354-0028_8245-274393-0058,3045,M,3097,M,8245,M
6121-9014-0039_1331-155890-0004_1097-136912-0032,6121,F,1331,M,1097,M
1691-142296-0019_1726-142316-0026_4005-14905-0017,1691,F,1726,F,4005,F
6178-86034-0012_348-132751-0047_3500-134409-0112,6178,F,348,M,3500,F
6883-66623-0035_2284-135909-0020_7898-109860-0044,6883,M,2284,M,7898,F
5077-38108-0032_4411-14494-0026_6377-34630-0042,5077,F,4411,F,6377,M
2990-6534-0009_608-123154-0026_1804-170447-0049,2990,M,608,F,1804,F
8302-281331-0027_1266-135837-0019_3098-5408-0025,8302,F,1266,F,3098,M
6513-71944-0002_5285-53181-0006_978-125137-0008,6513,F,5285,F,978,M
7097-73688-0029_7510-282529-0029_3928-10094-0028,7097,F,7510,F,3928,F
7997-111638-0020_7327-96492-0001_1773-139602-0013,7997,M,7327,M,1773,F
1230-1068-0024_4327-4714-0017_8644-262284-0006,1230,M,4327,F,8644,F
2003-143255-0062_7749-8591-0104_937-121903-0000,2003,M,7749,M,937,F
4915-113765-0048_3679-159362-0048_7826-107634-0010,4915,M,3679,F,7826,M
3990-31915-0013_3675-185514-0011_7199-84008-0029,3990,F,3675,F,7199,F
5929-48603-0033_5665-38052-0023_2975-151995-0078,5929,F,5665,F,2975,F
3796-16817-0021_614-161065-0038_4104-181012-0041,3796,M,614,F,4104,F
444-139735-0032_4442-2868-0017_1092-134579-0012,444,F,4442,M,1092,F
5765-231845-0031_7713-106738-0018_1920-1793-0047,5765,M,7713,M,1920,F
1367-291931-0012_2001-144499-0033_8015-112691-0013,1367,M,2001,M,8015,F
2089-133059-0022_7001-12337-0100_7510-282528-0023,2089,F,7001,F,7510,F
6590-64283-0017_3063-138652-0002_5248-2163-0010,6590,F,3063,M,5248,M
1559-139353-0017_3798-16981-0029_3587-140711-0112,1559,M,3798,F,3587,M
348-132751-0048_4594-902-0021_7215-91630-0045,348,M,4594,M,7215,M
6660-97655-0026_8544-281189-0093_5429-210770-0020,6660,F,8544,F,5429,M
6512-67886-0030_8430-172387-0078_6792-73035-0030,6512,M,8430,F,6792,M
3479-153286-0031_712-123615-0027_167-15255-0039,3479,F,712,M,167,M
8424-281344-0020_8199-289915-0036_2724-89874-0065,8424,F,8199,F,2724,M
7277-105388-0029_313-127992-0054_6459-70120-0018,7277,F,313,F,6459,M
8023-286250-0026_5045-1197-0048_2026-22756-0044,8023,M,5045,F,2026,F
4179-20567-0042_5379-44344-0015_937-148985-0057,4179,M,5379,M,937,F
8143-278206-0056_8169-118202-0049_7585-96245-0088,8143,M,8169,M,7585,M
5082-34543-0034_7492-105653-0066_2997-163246-0123,5082,F,7492,F,2997,F
2046-141204-0075_5044-30602-0033_6709-80475-0008,2046,M,5044,F,6709,M
7387-279272-0041_2288-155711-0026_7480-93348-0023,7387,F,2288,F,7480,F
413-12292-0001_1168-134958-0014_4196-23955-0022,413,M,1168,F,4196,M
8334-119398-0061_4156-12155-0006_2624-88360-0033,8334,M,4156,F,2624,M
5355-10766-0009_6568-68352-0038_3268-59224-0015,5355,F,6568,F,3268,M
8156-104526-0003_5825-53035-0022_3896-134415-0048,8156,F,5825,F,3896,M
7746-104993-0007_7320-104988-0024_5077-38105-0044,7746,M,7320,F,5077,F
8415-283469-0031_3132-163510-0038_5220-69517-0004,8415,F,3132,M,5220,F
6135-41994-0024_2407-7667-0032_7925-111766-0004,6135,F,2407,M,7925,F
1331-155892-0007_7073-83692-0013_7331-86027-0036,1331,M,7073,F,7331,F
6798-77736-0004_5224-35453-0009_6749-53256-0036,6798,M,5224,M,6749,F
2607-87140-0007_6159-50456-0019_1646-121409-0012,2607,F,6159,M,1646,M
5641-32124-0085_705-150468-0037_36-16602-0021,5641,M,705,F,36,M
6402-102886-0020_3192-4911-0038_927-132462-0056,6402,M,3192,M,927,M
4042-12369-0015_7679-113325-0034_1595-132753-0048,4042,M,7679,F,1595,M
8441-120274-0016_4872-20425-0001_6353-63255-0095,8441,F,4872,M,6353,F
1184-135540-0038_1096-128264-0029_5665-38052-0040,1184,M,1096,M,5665,F
6668-34648-0056_5765-87740-0044_7609-39979-0020,6668,M,5765,M,7609,F
7510-282967-0043_5244-73127-0010_6088-34570-0090,7510,F,5244,F,6088,F
584-124227-0020_8307-120457-0013_544-121090-0084,584,F,8307,M,544,M
1813-142304-0055_1647-140649-0056_2262-141716-0003,1813,F,1647,M,2262,M
7055-85634-0020_7138-73705-0017_4017-231846-0018,7055,M,7138,F,4017,M
5361-27491-0005_2339-158764-0002_6777-76701-0011,5361,F,2339,F,6777,M
5060-15556-0011_255-121535-0015_1679-142280-0002,5060,F,255,M,1679,F
8012-273138-0042_1168-134958-0104_3896-134415-0085,8012,F,1168,F,3896,M
7848-275149-0039_4019-8895-0037_5781-52134-0001,7848,M,4019,M,5781,M
5405-19212-0029_1681-142313-0063_4771-6409-0016,5405,F,1681,F,4771,M
2930-163436-0056_4687-28005-0011_7823-103122-0126,2930,M,4687,M,7823,M
7246-110053-0012_7150-111618-0042_807-124223-0035,7246,F,7150,M,807,M
3906-191426-0006_4345-7635-0022_1006-135212-0117,3906,F,4345,M,1006,F
4280-185518-0111_2488-155526-0036_6882-79975-0033,4280,F,2488,F,6882,M
1280-135136-0001_2374-160960-0024_6009-57639-0019,1280,M,2374,F,6009,M
6746-72302-0092_7749-8591-0011_7189-77777-0034,6746,M,7749,M,7189,M
2985-153200-0035_4234-187735-0031_8710-286293-0029,2985,M,4234,F,8710,M
2724-89874-0096_6747-76101-0039_7923-111569-0004,2724,M,6747,M,7923,M
937-121903-0005_4411-14494-0005_7135-80033-0065,937,F,4411,F,7135,F
75-854-0027_923-132306-0049_8199-289915-0007,75,M,923,F,8199,F
8631-281208-0001_6184-57833-0041_4463-16807-0023,8631,M,6184,M,4463,F
1815-143382-0031_7737-112595-0028_1096-128264-0016,1815,M,7737,F,1096,M
4705-94467-0001_8346-244446-0018_5894-64098-0040,4705,M,8346,M,5894,M
6978-92936-0000_7786-118675-0043_2740-162051-0019,6978,F,7786,M,2740,M
5224-35439-0015_4948-28015-0043_5019-274728-0034,5224,M,4948,M,5019,F
5043-28401-0047_927-132462-0079_7391-60445-0028,5043,M,927,M,7391,M
6943-64094-0021_728-348-0045_5979-42001-0031,6943,F,728,M,5979,M
7009-83683-0055_3135-166688-0032_7150-118730-0034,7009,M,3135,M,7150,M
1266-136523-0001_779-123708-0012_6281-1315-0038,1266,F,779,M,6281,F
6311-63719-0000_37-215-0000_690-133452-0046,6311,M,37,M,690,F
