mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
3346-158751-0061_6184-61313-0000,3346,F,6184,M
2997-163246-0100_2552-132097-0048,2997,F,2552,M
8321-284222-0024_4015-4878-0043,8321,F,4015,M
8536-244442-0017_6610-70916-0023,8536,M,6610,F
5826-48845-0059_483-125116-0016,5826,M,483,F
4563-26447-0025_51-121055-0147,4563,F,51,M
2013-147610-0113_4993-40677-0027,2013,M,4993,M
5248-24760-0028_1699-141160-0040,5248,M,1699,M
2792-144136-0086_6534-64470-0004,2792,F,6534,F
5480-41798-0008_4563-26441-0038,5480,F,4563,F
1084-151395-0040_7708-296091-0031,1084,F,7708,F
252-128411-0042_4447-14931-0027,252,M,4447,M
4295-39940-0084_6533-399-0002,4295,M,6533,M
2990-6534-0061_6914-280389-0025,2990,M,6914,F
7389-175357-0027_2246-131710-0023,7389,M,2246,M
7708-293973-0036_4422-15542-0017,7708,F,4422,F
5439-31625-0074_3409-167622-0001,5439,F,3409,F
1695-142312-0079_8322-276748-0095,1695,F,8322,M
3681-26514-0002_4344-22232-0035,3681,F,4344,M
572-96582-0006_2341-163407-0051,572,M,2341,M
47-122796-0010_5248-2163-0038,47,F,5248,M
1065-134611-0023_1870-164330-0042,1065,M,1870,M
3896-134415-0116_5983-39652-0007,3896,M,5983,F
7597-101859-0014_1107-134311-0013,7597,F,1107,M
7242-275160-0002_8765-295009-0032,7242,F,8765,M
1674-142298-0021_5183-68763-0011,1674,F,5183,M
978-132494-0034_7265-74923-0027,978,M,7265,F
1674-142298-0050_608-123155-0029,1674,F,608,F
4422-15542-0008_474-141425-0019,4422,F,474,M
960-125241-0066_3798-16981-0061,960,F,3798,F
1230-139225-0026_7265-74918-0009,1230,M,7265,F
8536-244441-0005_7150-118731-0016,8536,M,7150,M
7348-86748-0022_5278-3072-0019,7348,F,5278,M
4492-8904-0049_2975-151995-0080,4492,F,2975,F
3346-158751-0077_7055-85634-0019,3346,F,7055,M
202-130622-0032_6513-71946-0009,202,F,6513,F
505-125258-0029_3557-8341-0017,505,M,3557,F
5299-34547-0042_5321-8590-0066,5299,F,5321,M
7467-69610-0038_5019-38670-0033,7467,F,5019,F
8009-292146-0001_7242-275146-0003,8009,F,7242,F
8587-295533-0013_8675-295195-0016,8587,M,8675,M
937-131548-0000_4447-14931-0030,937,F,4447,M
4991-6181-0008_3588-54099-0000,4991,F,3588,F
102-129232-0148_2284-135909-0088,102,F,2284,M
4991-6180-0001_5983-39668-0043,4991,F,5983,F
1750-135624-0041_6251-63840-0029,1750,F,6251,F
1051-133886-0026_7138-291943-0031,1051,F,7138,F
7218-86688-0054_3245-62827-0005,7218,F,3245,F
5671-50454-0020_4009-43903-0025,5671,F,4009,F
3109-144137-0027_6636-72296-0014,3109,M,6636,M
2485-151992-0007_1065-134611-0039,2485,F,1065,M
66-354-0027_6236-52083-0023,66,M,6236,M
3554-172175-0038_6111-59779-0037,3554,F,6111,F
6333-39676-0020_5983-39668-0005,6333,M,5983,F
8334-119398-0008_923-132307-0039,8334,M,923,F
5375-40170-0026_2152-156226-0035,5375,F,2152,F
7012-81370-0012_2351-151969-0026,7012,F,2351,F
7898-273040-0026_3819-134146-0059,7898,F,3819,M
608-123193-0008_5405-19220-0049,608,F,5405,F
705-150468-0032_3192-4911-0048,705,F,3192,M
7242-275146-0008_5983-39666-0016,7242,F,5983,F
6242-26941-0039_6754-107485-0006,6242,F,6754,M
2694-28858-0049_1636-141789-0065,2694,F,1636,F
1901-60017-0030_1132-138883-0027,1901,F,1132,M
6539-66391-0008_8042-245695-0000,6539,M,8042,M
4667-92224-0030_6418-39656-0032,4667,F,6418,M
3595-176646-0024_4442-2868-0093,3595,M,4442,M
1051-133883-0063_4480-44312-0037,1051,F,4480,M
4991-6181-0040_1920-1793-0019,4991,F,1920,F
2834-132497-0001_1674-142277-0041,2834,F,1674,F
365-126320-0011_6705-74244-0040,365,M,6705,F
123-25083-0016_3744-177438-0011,123,F,3744,M
1184-135540-0032_505-125258-0024,1184,M,505,M
2133-2148-0001_432-122745-0006,2133,M,432,M
2988-7587-0007_5784-36627-0004,2988,F,5784,M
7559-96247-0052_1920-1793-0087,7559,M,1920,F
1595-138031-0015_6687-119386-0024,1595,M,6687,M
8005-113331-0011_3564-132498-0116,8005,F,3564,F
3411-130135-0002_5252-4876-0005,3411,F,5252,M
4344-8892-0044_6705-74242-0025,4344,M,6705,F
6804-79287-0027_228-131212-0047,6804,M,228,F
102-129232-0057_1132-145024-0053,102,F,1132,M
421-124401-0040_5951-233090-0021,421,M,5951,M
2487-169018-0027_4474-14185-0014,2487,F,4474,M
5951-57347-0024_110-1-0090,5951,M,110,F
3100-142810-0013_3268-59226-0006,3100,M,3268,M
5141-26932-0017_6088-34571-0035,5141,M,6088,F
7205-96093-0017_6568-68352-0011,7205,F,6568,F
20-5360-0005_3595-176633-0034,20,F,3595,M
7246-63505-0030_6088-34571-0042,7246,F,6088,F
6804-79287-0052_7559-96246-0052,6804,M,7559,M
1230-1060-0034_2553-163692-0010,1230,M,2553,F
6035-80463-0041_20-205-0038,6035,M,20,F
3896-134415-0004_4280-185518-0091,3896,M,4280,F
3885-1193-0014_1636-141789-0017,3885,F,1636,F
252-128411-0043_7155-10644-0062,252,M,7155,M
4455-116276-0034_5375-40170-0034,4455,F,5375,F
3554-172175-0044_8328-280925-0038,3554,F,8328,M
7012-75354-0020_1760-143006-0023,7012,F,1760,F
5649-40563-0014_608-123155-0027,5649,F,608,F
844-135042-0025_6436-104980-0034,844,F,6436,M
5480-41798-0021_2270-156684-0017,5480,F,2270,F
2487-169018-0005_7012-75354-0027,2487,F,7012,F
5005-21379-0013_8033-104515-0034,5005,F,8033,M
2574-128282-0021_3409-167622-0013,2574,M,3409,F
3896-134415-0088_2762-142778-0076,3896,M,2762,F
6590-64283-0020_3744-178594-0012,6590,F,3744,M
6609-111351-0002_5977-46900-0036,6609,M,5977,M
2148-6984-0031_5060-15556-0045,2148,F,5060,F
5060-15556-0012_6512-67886-0039,5060,F,6512,M
8240-283234-0006_3647-180300-0031,8240,F,3647,F
4295-39940-0031_5136-24633-0019,4295,M,5136,F
3848-37389-0024_8536-244441-0024,3848,F,8536,M
8044-84190-0005_3479-153280-0007,8044,F,3479,F
1621-141599-0010_6248-298838-0009,1621,M,6248,M
2919-7269-0004_3845-176676-0003,2919,F,3845,M
4234-40345-0021_5460-18031-0063,4234,F,5460,M
5468-43611-0016_5152-29465-0082,5468,F,5152,M
8337-284519-0024_644-162691-0032,8337,F,644,M
2754-161905-0008_4546-16813-0027,2754,F,4546,F
428-125879-0020_2754-161905-0022,428,M,2754,F
6609-111359-0033_5132-33409-0026,6609,M,5132,M
77-121518-0098_6609-111356-0030,77,F,6609,M
4779-54868-0009_6356-271890-0055,4779,F,6356,M
1685-146849-0042_5874-52160-0085,1685,M,5874,M
3245-6194-0025_5649-40561-0007,3245,F,5649,F
7467-69610-0106_2568-156115-0023,7467,F,2568,F
2407-7667-0002_5874-52160-0070,2407,M,5874,M
102-129232-0010_2089-148992-0041,102,F,2089,F
65-122444-0010_6482-77509-0023,65,F,6482,M
5278-3072-0026_7883-260944-0025,5278,M,7883,F
6670-296083-0037_243-11595-0001,6670,M,243,F
1367-291931-0023_985-126228-0018,1367,M,985,M
8328-280925-0033_5278-3072-0038,8328,M,5278,M
6539-66420-0003_6333-39678-0026,6539,M,6333,M
7389-292563-0011_505-125274-0022,7389,M,505,M
5784-61949-0007_29-130413-0009,5784,M,29,M
5983-39669-0010_5791-31921-0016,5983,F,5791,M
1595-138031-0043_4779-111201-0010,1595,M,4779,F
5468-112587-0020_2284-135909-0018,5468,F,2284,M
46-127996-0001_7107-245689-0047,46,M,7107,M
3843-176666-0047_6735-96163-0014,3843,F,6735,F
5893-54391-0035_7012-82949-0056,5893,F,7012,F
4235-7632-0028_5060-15562-0025,4235,F,5060,F
4484-75922-0028_5278-3072-0000,4484,M,5278,M
2312-161206-0013_8215-275203-0022,2312,F,8215,M
5979-42005-0033_1065-134611-0041,5979,M,1065,M
5874-52159-0050_7687-107687-0143,5874,M,7687,F
5248-34499-0003_7107-245689-0134,5248,M,7107,M
1665-136991-0018_8044-84200-0008,1665,F,8044,F
7360-86776-0011_2148-6984-0009,7360,F,2148,F
6436-111962-0034_6512-67886-0045,6436,M,6512,M
5005-21379-0070_6549-71114-0040,5005,F,6549,F
5141-26943-0028_3798-16981-0051,5141,M,3798,F
5321-53046-0070_2021-235245-0011,5321,M,2021,M
348-132751-0002_6097-293619-0052,348,M,6097,M
7189-77777-0010_202-129387-0071,7189,M,202,F
6236-52083-0024_8322-276748-0097,6236,M,8322,M
2730-154437-0045_421-128336-0018,2730,F,421,M
7199-84006-0022_4583-16043-0041,7199,F,4583,M
1094-157767-0030_8675-295195-0021,1094,M,8675,M
2026-81609-0028_4344-22232-0018,2026,F,4344,M
5183-66175-0019_3109-165420-0001,5183,M,3109,M
20-5360-0024_1291-138109-0029,20,F,1291,F
6251-94836-0002_6594-68897-0034,6251,F,6594,F
2356-154907-0032_7389-295014-0000,2356,M,7389,M
8197-278218-0026_7609-39979-0080,8197,F,7609,F
951-138582-0021_5009-29142-0046,951,F,5009,M
7507-100454-0018_3100-142810-0152,7507,F,3100,M
4455-90866-0007_3290-170207-0027,4455,F,3290,F
149-125760-0046_4235-7632-0011,149,M,4235,F
432-122743-0026_6687-119383-0045,432,M,6687,M
6356-271889-0029_1636-130501-0008,6356,M,1636,F
7387-96092-0006_2341-163408-0004,7387,F,2341,M
3109-165420-0024_8040-260923-0039,3109,M,8040,F
3557-8342-0050_1846-144458-0072,3557,F,1846,M
8071-114975-0046_6534-64469-0018,8071,F,6534,F
4217-9052-0004_5506-69895-0020,4217,M,5506,M
1699-141160-0009_8307-120456-0032,1699,M,8307,M
6609-111359-0016_6199-64259-0014,6609,M,6199,M
6533-399-0045_7796-269898-0028,6533,M,7796,M
1920-1793-0000_2042-134780-0014,1920,F,2042,F
5445-21282-0043_7046-85651-0048,5445,F,7046,M
4280-185518-0100_3992-714-0113,4280,F,3992,F
2854-51657-0050_6798-77737-0006,2854,M,6798,M
7138-291944-0018_2089-133059-0003,7138,F,2089,F
5285-80687-0066_1230-1068-0018,5285,F,1230,M
2834-132496-0059_2712-3532-0043,2834,F,2712,F
778-126734-0008_4122-157669-0025,778,M,4122,M
1736-152007-0081_8765-295000-0046,1736,F,8765,M
923-132306-0040_8199-289915-0039,923,F,8199,F
245-122648-0005_4563-26447-0030,245,M,4563,F
5874-52160-0008_6353-63255-0096,5874,M,6353,F
3097-165353-0007_5278-3072-0028,3097,M,5278,M
7491-114605-0007_4463-16807-0007,7491,F,4463,F
7391-60445-0094_3848-46063-0031,7391,M,3848,F
778-126734-0134_2021-169435-0031,778,M,2021,M
572-128861-0006_3100-142810-0163,572,M,3100,M
3647-134419-0058_8631-283727-0015,3647,F,8631,M
5979-42001-0006_1736-152007-0022,5979,M,1736,F
8753-297948-0000_3681-26514-0026,8753,M,3681,F
5951-57347-0014_2943-171000-0011,5951,M,2943,F
1132-138883-0007_5285-53181-0004,1132,M,5285,F
6407-66985-0011_8499-256247-0023,6407,M,8499,M
2246-131710-0117_8071-114972-0054,2246,M,8071,F
1353-121397-0030_161-121897-0028,1353,M,161,M
5977-46900-0119_8356-284520-0059,5977,M,8356,M
3290-179163-0036_5424-296464-0014,3290,F,5424,F
8273-283127-0031_2487-169011-0013,8273,M,2487,F
572-126495-0006_8012-273138-0002,572,M,8012,F
7559-96246-0073_2660-173229-0053,7559,M,2660,M
5913-40745-0052_421-124401-0066,5913,M,421,M
4411-14501-0061_7912-105670-0037,4411,F,7912,M
7848-275129-0026_4463-16807-0040,7848,M,4463,F
127-129390-0007_6660-103629-0035,127,M,6660,F
2694-28858-0028_4455-18532-0035,2694,F,4455,F
2026-81609-0003_6636-72296-0061,2026,F,6636,M
8295-287767-0022_5280-204997-0033,8295,F,5280,M
4693-17508-0014_2356-154907-0016,4693,M,2356,M
5641-32124-0028_2568-156118-0023,5641,M,2568,F
2919-7269-0046_2496-156083-0028,2919,F,2496,M
3394-184333-0013_7092-56730-0105,3394,F,7092,F
20-205-0043_8587-281197-0026,20,F,8587,M
4422-23272-0025_505-125272-0039,4422,F,505,M
6248-298838-0032_1353-122456-0030,6248,M,1353,M
6625-60547-0016_1184-135536-0043,6625,M,1184,M
7898-109860-0050_7839-110063-0046,7898,F,7839,F
8156-104526-0031_3896-134415-0105,8156,F,3896,M
2496-156067-0018_6227-60173-0090,2496,M,6227,F
2288-139962-0016_6568-79375-0037,2288,F,6568,F
4422-23272-0029_937-131548-0006,4422,F,937,F
5141-26932-0038_3559-165413-0020,5141,M,3559,F
7699-105389-0075_4545-9166-0122,7699,F,4545,M
5439-31625-0087_6978-92936-0000,5439,F,6978,F
6251-94836-0000_7679-276769-0031,6251,F,7679,F
7138-291964-0000_7699-105399-0014,7138,F,7699,F
6035-58142-0039_4411-14494-0020,6035,M,4411,F
2975-151995-0016_1595-132753-0019,2975,F,1595,M
585-294811-0058_7389-175357-0028,585,F,7389,M
49-121052-0107_1621-141592-0003,49,M,1621,M
6407-66983-0013_3098-5408-0032,6407,M,3098,M
8356-240982-0007_7387-279272-0000,8356,M,7387,F
8199-284020-0016_5045-23290-0005,8199,F,5045,F
7199-84006-0045_2975-151995-0040,7199,F,2975,F
153-126651-0045_937-148985-0016,153,M,937,F
3867-173236-0044_1920-147026-0012,3867,F,1920,F
8012-273137-0031_6370-92920-0028,8012,F,6370,M
319-134959-0018_3564-132498-0029,319,M,3564,F
8273-114823-0039_432-122745-0010,8273,M,432,M
4019-8895-0046_6807-105654-0035,4019,M,6807,F
6418-39656-0037_2998-160955-0017,6418,M,2998,M
5977-46900-0107_313-127997-0000,5977,M,313,F
5796-49594-0002_7107-245689-0030,5796,F,7107,M
4447-14931-0019_7387-96092-0038,4447,M,7387,F
2574-128282-0028_6945-60535-0118,2574,M,6945,M
5278-40890-0005_6353-63255-0120,5278,M,6353,F
5285-80687-0009_65-121089-0016,5285,F,65,F
5480-41606-0036_7491-110524-0044,5480,F,7491,F
2198-46877-0034_6709-74022-0001,2198,M,6709,M
2312-147629-0006_8334-119398-0055,2312,F,8334,M
7079-2343-0024_1184-135540-0016,7079,F,1184,M
3097-165352-0015_4791-25378-0031,3097,M,4791,F
4234-187735-0033_6549-71114-0046,4234,F,6549,F
4487-1803-0022_960-125241-0080,4487,F,960,F
4710-17347-0023_6087-63229-0043,4710,M,6087,F
1773-139602-0059_228-131212-0024,1773,F,228,F
7491-110524-0035_1636-130535-0016,7491,F,1636,F
5183-66175-0011_2148-6979-0007,5183,M,2148,F
51-121055-0164_6735-96163-0046,51,M,6735,F
7246-86779-0028_5460-18031-0013,7246,F,5460,M
7046-85651-0004_8273-283127-0032,7046,M,8273,M
8675-295195-0015_5141-26932-0001,8675,M,5141,M
5060-15563-0004_4396-14564-0102,5060,F,4396,F
8587-295524-0006_8499-256253-0031,8587,M,8499,M
7333-94829-0028_3845-8924-0037,7333,F,3845,M
1757-128103-0026_8005-113328-0007,1757,F,8005,F
3554-172175-0039_153-126651-0038,3554,F,153,M
6035-80463-0005_8356-240982-0030,6035,M,8356,M
1665-132826-0041_4172-185480-0007,1665,F,4172,M
5700-51744-0037_2488-155526-0032,5700,M,2488,F
2975-151995-0123_8765-295009-0039,2975,F,8765,M
8356-284520-0021_8753-297946-0000,8356,M,8753,M
6358-73329-0070_7584-101882-0037,6358,F,7584,F
37-225-0058_348-132751-0000,37,M,348,M
365-126320-0010_2405-148581-0033,365,M,2405,M
313-127997-0007_5118-40477-0001,313,F,5118,M
65-122444-0021_8322-276748-0053,65,F,8322,M
1870-164323-0040_228-131212-0033,1870,M,228,F
7609-39979-0025_1819-144391-0005,7609,F,1819,F
348-132611-0028_8536-244441-0059,348,M,8536,M
810-130096-0023_7433-89656-0026,810,M,7433,F
5874-52159-0056_5977-46900-0063,5874,M,5977,M
2990-6534-0060_1291-138096-0052,2990,M,1291,F
7559-96246-0057_4352-10941-0020,7559,M,4352,F
1828-141203-0083_7138-291944-0030,1828,M,7138,F
8156-104526-0018_7205-64127-0026,8156,F,7205,F
2485-151992-0003_3394-7597-0077,2485,F,3394,F
6609-111359-0003_428-125878-0023,6609,M,428,M
6356-271889-0013_6482-98864-0036,6356,M,6482,M
4174-107938-0021_5506-69895-0043,4174,F,5506,M
985-126228-0010_2975-151995-0114,985,M,2975,F
2552-132097-0065_6199-48196-0012,2552,M,6199,M
8009-282531-0003_4455-18532-0036,8009,F,4455,F
6484-69655-0015_681-166575-0035,6484,F,681,F
1870-148296-0007_8590-258292-0025,1870,M,8590,M
421-128336-0038_5636-41790-0012,421,M,5636,F
6145-54685-0044_2341-163407-0059,6145,F,2341,M
2341-163408-0070_2148-6984-0017,2341,M,2148,F
681-161945-0002_7189-77777-0026,681,F,7189,M
3257-169288-0047_2943-171000-0054,3257,M,2943,F
3595-176646-0007_5756-80689-0029,3595,M,5756,F
7609-39979-0127_7871-107223-0018,7609,F,7871,M
6211-62844-0010_3179-7135-0005,6211,F,3179,F
7155-249840-0020_5038-34576-0009,7155,M,5038,M
6145-54683-0018_8337-283569-0044,6145,F,8337,F
2133-289460-0043_1132-145024-0040,2133,M,1132,M
1094-157767-0006_6251-93270-0045,1094,M,6251,F
3020-892-0001_4667-92220-0007,3020,M,4667,F
7205-50138-0003_4910-27683-0008,7205,F,4910,F
8356-284520-0057_1772-135621-0092,8356,M,1772,M
2997-163246-0033_3595-176633-0035,2997,F,3595,M
4104-185522-0045_712-123615-0057,4104,F,712,M
7150-111618-0026_4234-187735-0031,7150,M,4234,F
2152-156226-0017_6594-68896-0054,2152,F,6594,F
7246-110053-0018_94-3792-0013,7246,F,94,M
8042-245695-0006_557-129796-0025,8042,M,557,M
77-121518-0084_937-148985-0041,77,F,937,F
6512-72577-0007_127-129385-0041,6512,M,127,M
2854-51657-0045_2988-7587-0068,2854,M,2988,F
92-6488-0023_728-348-0016,92,F,728,M
1621-141593-0011_5439-31625-0109,1621,M,5439,F
1367-291967-0012_5141-26932-0011,1367,M,5141,M
123-26848-0016_8042-245695-0068,123,F,8042,M
102-129232-0085_6687-119384-0020,102,F,6687,M
584-124227-0006_6248-302581-0006,584,F,6248,M
7556-103536-0030_6276-62021-0099,7556,M,6276,M
168-129245-0002_7107-245689-0045,168,M,7107,M
6153-59414-0023_46-128001-0028,6153,F,46,M
3959-706-0022_94-3793-0000,3959,M,94,M
3021-121440-0042_6749-53254-0032,3021,M,6749,F
1107-134313-0021_8307-120457-0001,1107,M,8307,M
5278-40890-0034_5043-28401-0046,5278,M,5043,M
3867-173236-0031_7584-101856-0030,3867,F,7584,F
3959-706-0003_8012-273154-0022,3959,M,8012,F
3798-16984-0023_8536-244442-0005,3798,F,8536,M
951-138582-0030_6145-54683-0015,951,F,6145,F
6482-98864-0028_5045-23290-0009,6482,M,5045,F
2351-151970-0035_2854-51658-0075,2351,F,2854,M
2997-163246-0074_8199-118869-0013,2997,F,8199,F
3314-135987-0021_4576-66268-0003,3314,F,4576,F
1154-134887-0032_7507-100453-0011,1154,F,7507,F
6583-48224-0003_5993-36961-0030,6583,F,5993,M
7205-64110-0014_2026-81609-0037,7205,F,2026,F
3547-8363-0018_5299-34547-0002,3547,M,5299,F
5118-40477-0003_2624-173598-0026,5118,M,2624,M
1815-143382-0042_1614-141486-0009,1815,M,1614,M
1772-135621-0091_6947-53263-0026,1772,M,6947,F
4189-115685-0022_6754-107485-0040,4189,F,6754,M
1665-132826-0063_6087-63225-0028,1665,F,6087,F
6945-60535-0005_7012-82949-0028,6945,M,7012,F
4738-58078-0028_3245-62827-0019,4738,M,3245,F
6418-39653-0034_8005-113328-0021,6418,M,8005,F
7597-101858-0044_6726-93466-0032,7597,F,6726,F
6276-62021-0025_2854-51658-0053,6276,M,2854,M
365-126328-0027_2487-169011-0017,365,M,2487,F
1187-136241-0008_5700-51744-0002,1187,M,5700,M
585-294811-0059_5893-54391-0018,585,F,5893,F
2526-156073-0036_6914-119258-0001,2526,M,6914,F
7433-261115-0023_585-294811-0015,7433,F,585,F
8240-283234-0052_2541-159352-0020,8240,F,2541,M
8005-113329-0017_3992-714-0035,8005,F,3992,F
5756-305214-0041_6482-289558-0001,5756,F,6482,M
5641-32124-0015_4583-16044-0024,5641,M,4583,M
8430-172387-0059_6705-74244-0030,8430,F,6705,F
2309-152160-0018_6539-66391-0053,2309,M,6539,M
951-122301-0070_82-121544-0041,951,F,82,F
2356-154885-0027_4667-92220-0006,2356,M,4667,F
5893-54391-0045_5977-46900-0043,5893,F,5977,M
778-126734-0082_6484-69649-0041,778,M,6484,F
7001-12337-0113_3245-169642-0036,7001,F,3245,F
5152-81825-0022_7208-7772-0032,5152,M,7208,M
7699-105389-0087_37-225-0044,7699,F,37,M
937-148985-0038_6276-76103-0011,937,F,6276,M
5977-46900-0002_319-134959-0122,5977,M,319,M
5977-46900-0006_1828-141203-0129,5977,M,1828,M
5252-4868-0029_7391-60445-0111,5252,M,7391,M
4455-18532-0026_8199-118869-0015,4455,F,8199,F
483-125116-0008_2089-148992-0025,483,F,2089,F
2574-128278-0002_5439-31624-0041,2574,M,5439,F
1544-140055-0060_6076-51653-0018,1544,F,6076,M
1674-142277-0060_7507-100463-0001,1674,F,7507,F
551-132996-0010_8321-274737-0014,551,M,8321,F
5136-24633-0016_7492-99101-0003,5136,F,7492,F
2284-135909-0044_4993-40677-0021,2284,M,4993,M
2541-185493-0021_6358-73329-0087,2541,M,6358,F
2003-143254-0042_4576-66275-0034,2003,M,4576,F
7687-107687-0139_3665-8587-0083,7687,F,3665,M
3268-59224-0051_5641-32124-0096,3268,M,5641,M
6353-63255-0073_2568-156115-0045,6353,F,2568,F
3691-178109-0017_5439-31625-0096,3691,M,5439,F
6358-73329-0026_2975-151995-0054,6358,F,2975,F
5152-29465-0051_5445-21282-0059,5152,M,5445,F
1051-133886-0018_8250-279777-0042,1051,F,8250,M
8262-279161-0099_7433-89651-0033,8262,M,7433,F
6726-93466-0059_712-123615-0071,6726,F,712,M
6978-86037-0022_6236-52083-0070,6978,F,6236,M
2660-154321-0017_149-125760-0037,2660,M,149,M
6077-58756-0029_6242-26941-0098,6077,M,6242,F
4321-15217-0045_7092-56730-0030,4321,F,7092,F
1773-145716-0029_5280-204996-0045,1773,F,5280,M
7277-106404-0035_4779-54868-0032,7277,F,4779,F
8328-280925-0135_3021-121440-0043,8328,M,3021,M
4104-12526-0019_7012-75354-0047,4104,F,7012,F
2754-161889-0028_2234-64139-0006,2754,F,2234,M
104-132091-0034_3020-888-0049,104,F,3020,M
6724-73991-0019_82-121544-0116,6724,F,82,F
8631-281208-0021_2541-159352-0036,8631,M,2541,M
705-150468-0029_8500-258285-0012,705,F,8500,M
4863-258982-0017_428-125878-0052,4863,M,428,M
4104-181012-0034_6534-64469-0036,4104,F,6534,F
2284-135909-0092_1572-141718-0041,2284,M,1572,M
2013-147610-0095_4693-17503-0021,2013,M,4693,M
3896-134415-0068_2003-143255-0060,3896,M,2003,M
5321-8590-0033_1051-133881-0033,5321,M,1051,F
2544-3070-0001_8197-278218-0042,2544,F,8197,F
3500-134409-0006_1819-144401-0009,3500,F,1819,F
228-121761-0011_6967-50152-0073,228,F,6967,F
7155-10644-0048_432-122774-0034,7155,M,432,M
8675-292352-0023_8071-114975-0003,8675,M,8071,F
3798-16984-0019_3179-7133-0040,3798,F,3179,F
2694-28858-0050_2195-150894-0011,2694,F,2195,M
2624-88360-0015_7687-107687-0054,2624,M,7687,F
4480-44312-0049_2485-151993-0004,4480,M,2485,F
4824-36048-0021_3656-168618-0036,4824,F,3656,M
2988-7587-0012_3744-178594-0001,2988,F,3744,M
5019-38670-0028_6705-74243-0031,5019,F,6705,F
557-129796-0011_810-130096-0015,557,M,810,M
3848-28169-0037_4442-2868-0100,3848,F,4442,M
2050-157659-0023_8033-283463-0006,2050,F,8033,M
4295-39940-0020_2694-28891-0082,4295,M,2694,F
3541-174244-0035_712-123615-0078,3541,M,712,M
1736-142281-0024_3691-178118-0040,1736,F,3691,M
3021-121438-0023_8071-114972-0044,3021,M,8071,F
29-130626-0025_2021-246946-0025,29,M,2021,M
4563-26445-0021_2943-171000-0010,4563,F,2943,F
6777-76701-0042_2975-151995-0081,6777,M,2975,F
5082-34548-0024_5720-48807-0068,5082,F,5720,F
6436-104980-0027_8897-294717-0044,6436,M,8897,F
1614-13759-0016_4545-9166-0121,1614,M,4545,M
6590-64283-0013_2568-156115-0002,6590,F,2568,F
6590-64282-0006_2997-163246-0008,6590,F,2997,F
6177-22698-0031_2339-181100-0025,6177,M,2339,F
4824-36027-0022_4156-12351-0002,4824,F,4156,F
7079-2343-0030_2148-6979-0031,7079,F,2148,F
8499-256247-0003_3125-132586-0055,8499,M,3125,F
7391-60445-0117_3179-7142-0018,7391,M,3179,F
6436-111963-0039_572-126495-0014,6436,M,572,M
1901-147822-0035_4480-8371-0030,1901,F,4480,M
3179-7135-0042_2496-156087-0022,3179,F,2496,M
4042-12369-0056_5439-31625-0077,4042,M,5439,F
102-129232-0126_7898-109860-0014,102,F,7898,F
1828-141203-0071_2487-169011-0028,1828,M,2487,F
3109-144137-0114_3557-8342-0097,3109,M,3557,F
4824-36027-0008_7092-56730-0057,4824,F,7092,F
557-129797-0009_5005-21379-0121,557,M,5005,F
3959-706-0006_6912-70847-0026,3959,M,6912,M
2854-51657-0000_3172-166439-0054,2854,M,3172,F
8005-113328-0029_6407-66983-0046,8005,F,6407,M
5278-40890-0000_8307-120458-0044,5278,M,8307,M
2526-156061-0020_5248-24760-0029,2526,M,5248,M
1901-147822-0003_8334-119398-0037,1901,F,8334,M
47-122796-0041_2309-152160-0053,47,F,2309,M
2021-235245-0037_4379-18039-0029,2021,M,4379,M
4872-20426-0064_3647-180300-0014,4872,M,3647,F
1051-133881-0009_1124-132846-0043,1051,F,1124,F
8033-104515-0030_5791-31920-0111,8033,M,5791,M
4863-258982-0030_6784-76152-0020,4863,M,6784,M
5439-31625-0102_5649-40563-0013,5439,F,5649,F
1200-135068-0023_6177-22698-0032,1200,M,6177,M
8499-256253-0030_4492-8904-0031,8499,M,4492,F
6211-60544-0005_2998-160954-0048,6211,F,2998,M
7559-96246-0045_4216-10164-0023,7559,M,4216,F
5375-40162-0023_1291-138096-0016,5375,F,1291,F
8199-284020-0031_8273-283127-0023,8199,F,8273,M
4583-17998-0024_2792-152929-0037,4583,M,2792,F
47-122796-0138_7556-93308-0042,47,F,7556,M
2919-7269-0012_681-166575-0007,2919,F,681,F
49-121052-0075_4872-20425-0012,49,M,4872,M
4487-1803-0055_77-121518-0097,4487,F,77,F
6534-64469-0000_6482-98857-0037,6534,F,6482,M
3553-734-0062_6242-26941-0060,3553,M,6242,F
2854-51658-0025_3595-191322-0002,2854,M,3595,M
3780-177782-0032_8334-119398-0132,3780,M,8334,M
572-126495-0037_3896-134415-0131,572,M,3896,M
6798-77736-0004_5460-18031-0086,6798,M,5460,M
3595-191322-0030_4379-18034-0040,3595,M,4379,M
7277-105388-0019_6670-112764-0037,7277,F,6670,M
1750-135624-0113_7277-105388-0033,1750,F,7277,F
6436-104980-0050_8666-293945-0044,6436,M,8666,M
5118-40456-0021_8012-273138-0004,5118,M,8012,F
8445-281202-0015_1614-13785-0021,8445,M,1614,M
3394-7597-0023_7492-99101-0017,3394,F,7492,F
8753-297948-0007_6792-73035-0035,8753,M,6792,M
3665-8587-0088_7559-96247-0017,3665,M,7559,M
2730-154436-0064_153-126651-0037,2730,F,153,M
2754-161889-0019_2284-135909-0022,2754,F,2284,M
6792-73035-0011_7796-269904-0007,6792,M,7796,M
6539-66421-0018_3021-121440-0032,6539,M,3021,M
