mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
5688-41232-0030_4137-11701-0021,5688,F,4137,F
4195-186237-0011_1116-132851-0006,4195,F,1116,F
5808-48608-0003_307-127540-0022,5808,M,307,M
7190-90542-0009_6078-54007-0034,7190,M,6078,F
322-124147-0037_446-123501-0016,322,F,446,M
19-198-0019_7148-7763-0034,19,F,7148,F
2764-36619-0029_2952-407-0012,2764,F,2952,M
1502-122615-0033_7367-86737-0019,1502,F,7367,M
7178-34644-0014_6529-62554-0042,7178,F,6529,M
587-54108-0045_5688-15787-0002,587,F,5688,F
831-130746-0059_2893-139322-0048,831,M,2893,M
8609-262281-0012_8838-298545-0007,8609,M,8838,M
6385-220959-0019_669-129074-0030,6385,F,669,F
911-130578-0000_5163-39921-0019,911,M,5163,F
4853-29413-0002_1455-138263-0034,4853,F,1455,M
3526-175658-0006_8797-294123-0003,3526,F,8797,M
6836-61804-0000_2416-152137-0012,6836,M,2416,F
3214-167607-0027_7059-77900-0014,3214,M,7059,F
730-358-0006_311-124404-0065,730,F,311,M
1841-159771-0034_8770-295465-0003,1841,F,8770,M
3436-172162-0013_5192-19396-0014,3436,M,5192,M
8468-295198-0025_5867-48852-0081,8468,F,5867,F
7511-102419-0030_7113-86041-0000,7511,F,7113,F
4640-19189-0012_909-131041-0025,4640,F,909,M
5049-25947-0074_8238-283452-0042,5049,M,8238,F
2289-152253-0024_730-360-0013,2289,M,730,F
1246-124550-0028_2416-152139-0044,1246,F,2416,F
3830-12530-0020_3112-9555-0065,3830,M,3112,F
730-358-0059_7505-258958-0031,730,F,7505,M
4362-15663-0023_4481-17499-0017,4362,F,4481,F
5789-70653-0029_311-124404-0071,5789,F,311,M
730-359-0002_3240-131232-0003,730,F,3240,M
5867-48852-0009_8095-274348-0004,5867,F,8095,M
6454-93938-0002_6147-34605-0023,6454,M,6147,F
26-495-0037_3440-171006-0019,26,M,3440,F
887-123289-0032_4481-17498-0029,887,F,4481,F
1502-122619-0048_2002-139469-0110,1502,F,2002,M
2136-5140-0037_2989-138028-0051,2136,M,2989,F
5339-14134-0045_8123-275209-0006,5339,F,8123,F
302-123504-0022_1455-138263-0026,302,F,1455,M
2764-36619-0000_460-172359-0019,2764,F,460,M
302-123504-0037_6209-34599-0019,302,F,6209,M
103-1240-0008_19-198-0022,103,F,19,F
211-122425-0055_5390-30102-0009,211,F,5390,M
3259-158083-0120_8238-274553-0032,3259,F,8238,F
2182-181173-0031_4160-14187-0002,2182,F,4160,F
250-142276-0008_89-219-0027,250,F,89,F
3947-13262-0012_5561-39621-0043,3947,F,5561,F
2817-142371-0025_7302-86815-0043,2817,F,7302,F
8975-270782-0018_7302-86815-0064,8975,F,7302,F
6836-61803-0016_229-130880-0044,6836,M,229,M
5049-25947-0086_8770-295463-0010,5049,M,8770,M
831-130739-0010_1594-135914-0080,831,M,1594,M
1081-125237-0041_8312-279791-0011,1081,M,8312,F
4441-76263-0005_8797-294123-0056,4441,M,8797,M
5390-30102-0027_426-122821-0033,5390,M,426,F
1246-124548-0008_441-128988-0019,1246,F,441,F
4137-11701-0014_2893-139322-0034,4137,F,2893,M
3723-171631-0000_311-124404-0046,3723,M,311,M
2518-154826-0031_7264-92314-0023,2518,M,7264,M
4898-28461-0039_831-130746-0038,4898,M,831,M
1334-135589-0082_4297-13006-0030,1334,M,4297,F
6437-66173-0036_6209-34600-0028,6437,M,6209,M
163-122947-0097_8770-295465-0009,163,M,8770,M
8629-261140-0007_911-128684-0054,8629,M,911,M
3830-12531-0029_2289-152257-0023,3830,M,2289,M
6181-216552-0026_7067-76048-0027,6181,M,7067,M
6476-57446-0077_4362-15663-0003,6476,F,4362,F
3699-47246-0009_7226-86964-0010,3699,M,7226,M
3112-9555-0054_8324-286682-0024,3112,F,8324,F
4830-25898-0035_7190-90542-0013,4830,M,7190,M
8468-294887-0004_250-142276-0037,8468,F,250,F
4830-25898-0026_103-1240-0001,4830,M,103,F
6437-66172-0005_1455-138263-0049,6437,M,1455,M
4830-25904-0040_3374-298026-0028,4830,M,3374,M
7302-86814-0035_103-1240-0030,7302,F,103,F
311-124404-0064_3436-172162-0000,311,M,3436,M
1081-125237-0110_8051-118101-0030,1081,M,8051,F
5703-47212-0049_125-121124-0053,5703,M,125,F
8098-275181-0018_307-127535-0009,8098,M,307,M
40-222-0006_8975-270782-0008,40,F,8975,F
5463-39173-0021_3242-8112-0031,5463,M,3242,M
6437-66173-0030_27-124992-0074,6437,M,27,M
1578-6379-0020_8312-279790-0022,1578,F,8312,F
5339-14133-0011_426-122821-0019,5339,F,426,F
460-172359-0071_6078-54007-0040,460,M,6078,F
78-368-0003_4397-15666-0012,78,M,4397,M
5393-19219-0009_8609-283227-0042,5393,F,8609,M
1963-147036-0017_1594-135914-0090,1963,F,1594,M
8838-298546-0012_5463-39173-0033,8838,M,5463,M
1841-159771-0021_27-124992-0072,1841,F,27,M
83-9960-0015_7505-258958-0024,83,F,7505,M
26-495-0018_1841-159771-0030,26,M,1841,F
3607-135982-0018_3486-166424-0012,3607,M,3486,M
4195-186237-0008_6880-216547-0095,4195,F,6880,M
5339-14134-0017_103-1241-0009,5339,F,103,F
8324-286683-0016_7264-92316-0009,8324,F,7264,M
8098-278252-0034_7278-91083-0009,8098,M,7278,M
198-209-0003_2007-149877-0020,198,F,2007,F
8797-294123-0043_1926-147987-0001,8797,M,1926,F
5652-19215-0000_8088-284756-0059,5652,F,8088,M
8063-274117-0033_302-123504-0016,8063,M,302,F
8797-294123-0044_3214-167602-0033,8797,M,3214,M
7278-246956-0028_8123-275216-0040,7278,M,8123,F
1502-122615-0005_1088-134318-0013,1502,F,1088,F
3240-131231-0019_4481-17498-0028,3240,M,4481,F
8088-284756-0097_5561-41616-0003,8088,M,5561,F
1447-130550-0002_3240-131231-0039,1447,F,3240,M
1594-135914-0098_4267-72637-0011,1594,M,4267,M
3440-171006-0021_6880-216547-0033,3440,F,6880,M
2436-2477-0010_322-124147-0028,2436,M,322,F
1926-147987-0030_7505-258958-0014,1926,F,7505,M
4195-186237-0013_831-130739-0055,4195,F,831,M
6209-34600-0035_2817-142371-0035,6209,M,2817,F
125-121124-0030_5049-25947-0054,125,F,5049,M
403-128339-0022_3486-166424-0021,403,F,3486,M
1970-28415-0022_3857-182315-0045,1970,F,3857,M
887-123289-0011_831-130746-0004,887,F,831,M
7794-295955-0005_4813-248641-0022,7794,F,4813,M
2002-139469-0019_2817-142371-0020,2002,M,2817,F
6836-76549-0030_2764-36619-0041,6836,M,2764,F
3440-171009-0044_3857-182315-0026,3440,F,3857,M
83-11691-0036_8312-279790-0012,83,F,8312,F
8629-261139-0072_1502-122619-0036,8629,M,1502,F
1447-130551-0000_8098-278278-0021,1447,F,8098,M
4088-158077-0010_5049-25947-0093,4088,F,5049,M
5022-29405-0004_8063-274112-0008,5022,F,8063,M
4853-27670-0017_6415-116629-0015,4853,F,6415,F
6385-34655-0007_233-134440-0024,6385,F,233,M
5393-19219-0048_3947-13260-0019,5393,F,3947,F
3982-178459-0016_4441-76250-0028,3982,F,4441,M
4160-11550-0039_196-122159-0016,4160,F,196,M
302-123516-0025_19-198-0004,302,F,19,F
374-180298-0055_669-129061-0025,374,M,669,F
83-11691-0005_3259-158083-0058,83,F,3259,F
201-122255-0003_4051-10927-0010,201,M,4051,F
2989-138028-0042_8838-298545-0025,2989,F,8838,M
4051-11218-0041_1867-154071-0023,4051,F,1867,M
4195-186238-0024_201-127786-0070,4195,F,201,M
6064-56168-0001_6880-216547-0053,6064,F,6880,M
909-131044-0009_6064-56168-0017,909,M,6064,F
7226-86965-0024_2691-156745-0031,7226,M,2691,F
1069-133709-0017_4297-13006-0015,1069,F,4297,F
8468-295198-0015_7278-104730-0042,8468,F,7278,M
6437-66172-0034_4195-17507-0000,6437,M,4195,F
8630-305213-0018_78-368-0023,8630,M,78,M
8797-294123-0035_3526-176651-0008,8797,M,3526,F
3486-166424-0010_5789-57195-0002,3486,M,5789,F
405-130894-0049_211-122425-0057,405,M,211,F
289-121665-0046_6385-34669-0013,289,F,6385,F
8629-261139-0049_7859-102521-0010,8629,M,7859,F
5393-19219-0043_1963-142776-0022,5393,F,1963,F
4898-28461-0053_2136-5147-0015,4898,M,2136,M
8609-283227-0049_8098-278252-0024,8609,M,8098,M
6385-34655-0032_2952-410-0049,6385,F,2952,M
8975-270782-0054_5393-19219-0016,8975,F,5393,F
19-198-0031_3723-171631-0050,19,F,3723,M
3723-171631-0013_8609-262281-0003,3723,M,8609,M
4441-76263-0004_1926-147979-0050,4441,M,1926,F
1867-148436-0036_5750-100289-0003,1867,M,5750,M
7794-295955-0007_7148-7763-0016,7794,F,7148,F
40-121026-0005_6880-216547-0035,40,F,6880,M
1334-135589-0011_4137-11702-0042,1334,M,4137,F
4160-14187-0015_831-130739-0031,4160,F,831,M
27-124992-0068_302-123504-0010,27,M,302,F
403-216-0003_298-126791-0031,403,F,298,F
6181-216552-0086_4680-16026-0030,6181,M,4680,F
1502-122619-0032_4830-25904-0027,1502,F,4830,M
7505-83618-0014_887-123291-0040,7505,M,887,F
6064-56168-0026_403-126855-0020,6064,F,403,F
730-359-0046_4640-19189-0016,730,F,4640,F
6209-34600-0006_7505-83618-0010,6209,M,7505,M
6836-76549-0021_8630-305213-0001,6836,M,8630,M
8419-293473-0012_8098-275181-0010,8419,M,8098,M
481-123719-0033_2911-7601-0051,481,M,2911,M
8419-286667-0011_5393-19218-0003,8419,M,5393,F
460-172359-0049_4406-16882-0034,460,M,4406,M
201-127786-0010_196-122152-0026,201,M,196,M
2136-5140-0011_2518-154826-0036,2136,M,2518,M
441-130108-0029_2952-410-0001,441,F,2952,M
6476-96661-0022_4297-13009-0011,6476,F,4297,F
909-131045-0002_3240-131231-0074,909,M,3240,M
1594-135914-0097_2007-132570-0018,1594,M,2007,F
3436-172162-0040_5750-35690-0025,3436,M,5750,M
5022-29411-0002_909-131041-0006,5022,F,909,M
5463-39174-0014_1235-135887-0022,5463,M,1235,M
1594-135914-0074_3486-166424-0014,1594,M,3486,M
3436-172171-0044_5163-39921-0010,3436,M,5163,F
5703-47212-0011_6064-56165-0000,5703,M,6064,F
3259-158083-0018_311-124404-0091,3259,F,311,M
3526-176651-0017_8108-280359-0016,3526,F,8108,M
4898-20016-0025_6529-62554-0045,4898,M,6529,M
446-123501-0034_3214-167607-0025,446,M,3214,M
625-132118-0007_6836-61803-0019,625,M,6836,M
5778-12761-0000_3436-172171-0040,5778,F,3436,M
200-124140-0010_39-121915-0006,200,F,39,F
2836-5355-0017_7148-7763-0020,2836,F,7148,F
8465-246940-0024_2436-2477-0022,8465,F,2436,M
5192-19397-0068_6081-41997-0012,5192,M,6081,M
8838-298546-0004_4014-186175-0001,8838,M,4014,M
7402-90848-0005_4813-248641-0045,7402,M,4813,M
8975-270782-0088_8419-293469-0000,8975,F,8419,M
1926-147987-0000_1737-142397-0015,1926,F,1737,F
5463-39173-0016_5192-19397-0063,5463,M,5192,M
6181-216552-0039_3214-167606-0022,6181,M,3214,M
39-121915-0025_1963-142393-0014,39,F,1963,F
3242-67168-0023_5808-54425-0003,3242,M,5808,M
4137-11701-0015_403-216-0020,4137,F,403,F
4297-13009-0039_5750-100289-0070,4297,F,5750,M
2182-181183-0002_2289-152258-0030,2182,F,2289,M
27-124992-0048_1088-129236-0008,27,M,1088,F
7635-105661-0034_1116-132847-0024,7635,F,1116,F
7059-77900-0004_3526-175658-0004,7059,F,3526,F
7505-83618-0016_1246-124548-0051,7505,M,1246,F
1737-142397-0022_446-123501-0045,1737,F,446,M
250-142276-0028_5808-48608-0016,250,F,5808,M
248-130652-0011_7178-34644-0007,248,F,7178,F
307-127539-0014_4160-14187-0016,307,M,4160,F
4195-186237-0025_7780-274562-0040,4195,F,7780,F
6437-66172-0014_1841-179183-0015,6437,M,1841,F
5049-25947-0126_4813-248641-0040,5049,M,4813,M
481-123719-0008_118-121721-0020,481,M,118,M
6081-42010-0003_248-130644-0010,6081,M,248,F
4853-27671-0019_4406-16882-0003,4853,F,4406,M
7505-258964-0012_7067-76047-0034,7505,M,7067,M
6531-61334-0128_198-209-0012,6531,F,198,F
1867-154071-0035_254-145458-0009,1867,M,254,M
3982-178459-0005_1737-142397-0011,3982,F,1737,F
6531-61334-0068_5688-15787-0014,6531,F,5688,F
7780-274562-0039_3440-171009-0054,7780,F,3440,F
4680-16026-0026_6181-216552-0091,4680,F,6181,M
8238-283452-0019_1841-150351-0012,8238,F,1841,F
3723-171115-0043_7780-274562-0064,3723,M,7780,F
2910-131096-0028_163-122947-0021,2910,F,163,M
8609-262281-0033_3947-13262-0001,8609,M,3947,F
328-129766-0035_8095-274345-0019,328,F,8095,M
2391-145015-0062_6880-216547-0031,2391,F,6880,M
1841-179183-0009_8123-275209-0029,1841,F,8123,F
374-180298-0004_2182-181183-0016,374,M,2182,F
3436-172171-0037_1263-138246-0012,3436,M,1263,F
4441-76250-0009_5322-7678-0019,4441,M,5322,M
3440-171009-0001_2436-2481-0006,3440,F,2436,M
460-172359-0029_1263-138246-0000,460,M,1263,F
7113-86041-0028_5678-43302-0026,7113,F,5678,M
163-122947-0037_1867-148436-0042,163,M,1867,M
3879-173592-0002_6437-66173-0021,3879,F,6437,M
426-122821-0037_6529-62556-0003,426,F,6529,M
2989-138035-0062_6081-41998-0042,2989,F,6081,M
1455-134435-0057_3607-135982-0040,1455,M,3607,M
2893-139322-0023_8312-279790-0041,2893,M,8312,F
4362-15663-0060_426-122822-0001,4362,F,426,F
4898-28461-0005_233-134440-0057,4898,M,233,M
289-121652-0012_4297-13009-0064,289,F,4297,F
3723-171115-0006_3112-9555-0052,3723,M,3112,F
4441-76250-0032_4640-19187-0024,4441,M,4640,F
7794-295948-0010_1926-147979-0045,7794,F,1926,F
3526-176651-0020_426-122819-0003,3526,F,426,F
6064-56165-0018_5393-19219-0046,6064,F,5393,F
5049-25947-0122_2817-142380-0027,5049,M,2817,F
3168-173564-0028_5561-41615-0021,3168,M,5561,F
3982-178459-0037_4051-10927-0019,3982,F,4051,F
4830-25904-0018_8468-286673-0016,4830,M,8468,F
5339-14134-0024_2416-152139-0027,5339,F,2416,F
909-131041-0003_7794-295947-0043,909,M,7794,F
6209-34601-0028_328-129766-0076,6209,M,328,F
5104-33406-0017_587-54108-0011,5104,M,587,F
2289-152258-0014_625-132118-0017,2289,M,625,M
5049-25947-0025_5163-18515-0010,5049,M,5163,F
2989-138035-0046_26-495-0043,2989,F,26,M
2893-139322-0035_4137-11702-0036,2893,M,4137,F
8123-275209-0030_7302-86814-0013,8123,F,7302,F
1841-159771-0015_6454-93938-0031,1841,F,6454,M
8838-298546-0050_2910-131096-0039,8838,M,2910,F
198-126831-0011_4813-248638-0022,198,F,4813,M
6476-96661-0013_7059-77900-0042,6476,F,7059,F
8468-295198-0020_2518-154826-0012,8468,F,2518,M
1963-142776-0001_4297-13009-0005,1963,F,4297,F
446-123501-0050_4830-25898-0004,446,M,4830,M
3436-172171-0033_587-54108-0001,3436,M,587,F
4195-17507-0021_8797-294123-0091,4195,F,8797,M
2764-36616-0006_5867-48852-0062,2764,F,5867,F
6880-216547-0045_441-130108-0000,6880,M,441,F
4441-76263-0019_2691-156750-0020,4441,M,2691,F
441-128988-0034_2843-152918-0076,441,F,2843,M
4898-28461-0034_5393-19218-0000,4898,M,5393,F
302-123516-0009_2518-154825-0039,302,F,2518,M
4051-11218-0004_3857-182317-0004,4051,F,3857,M
7302-86815-0063_1088-134315-0000,7302,F,1088,F
6064-56168-0014_2952-407-0027,6064,F,2952,M
2911-15045-0001_328-129766-0062,2911,M,328,F
8797-294123-0097_2836-5355-0042,8797,M,2836,F
6880-216547-0086_6531-61334-0124,6880,M,6531,F
625-132112-0053_1898-145702-0012,625,M,1898,F
6529-62554-0034_6437-66172-0039,6529,M,6437,M
289-121652-0019_1926-143879-0017,289,F,1926,F
5049-25947-0051_5778-54535-0046,5049,M,5778,F
19-198-0020_3440-171009-0042,19,F,3440,F
7635-105661-0007_7278-91083-0037,7635,F,7278,M
3664-178355-0014_4813-248641-0034,3664,M,4813,M
5192-19397-0075_302-123523-0020,5192,M,302,F
5104-33407-0047_8630-305212-0004,5104,M,8630,M
2518-154825-0001_481-123719-0034,2518,M,481,M
7635-105409-0034_7059-77897-0021,7635,F,7059,F
8975-270782-0081_198-209-0038,8975,F,198,F
254-127705-0026_5778-12761-0026,254,M,5778,F
7178-34644-0020_5652-39938-0026,7178,F,5652,F
7635-105661-0039_2092-145709-0019,7635,F,2092,F
730-360-0010_1841-150351-0024,730,F,1841,F
1081-125237-0054_4481-17498-0014,1081,M,4481,F
1594-135914-0043_5390-30096-0027,1594,M,5390,M
1447-130551-0031_27-123349-0044,1447,F,27,M
1841-179183-0025_4051-11218-0024,1841,F,4051,F
328-129766-0051_2843-152918-0020,328,F,2843,M
8468-295198-0009_322-124147-0058,8468,F,322,F
125-121124-0008_7402-90848-0010,125,F,7402,M
7794-295955-0009_328-129766-0097,7794,F,328,F
233-134440-0047_8063-274115-0024,233,M,8063,M
426-122819-0011_403-128339-0038,426,F,403,F
3879-173592-0021_200-124140-0017,3879,F,200,F
3242-67153-0017_3436-172162-0035,3242,M,3436,M
4830-25898-0024_3242-67168-0036,4830,M,3242,M
7402-90848-0057_4898-20016-0023,7402,M,4898,M
7113-86041-0100_5703-47212-0028,7113,F,5703,M
3240-131232-0034_250-142276-0019,3240,M,250,F
27-123349-0027_6181-216552-0029,27,M,6181,M
6064-56165-0009_8098-275181-0016,6064,F,8098,M
1594-135914-0006_6385-34669-0024,1594,M,6385,F
7178-34645-0028_3242-67153-0020,7178,F,3242,M
4813-248638-0015_405-130894-0071,4813,M,405,M
911-128684-0018_8630-305213-0035,911,M,8630,M
374-180298-0064_27-124992-0063,374,M,27,M
2182-181173-0028_831-130746-0017,2182,F,831,M
587-54108-0002_1898-145724-0034,587,F,1898,F
4088-158077-0005_7367-86737-0080,4088,F,7367,M
2518-154825-0048_8468-295198-0016,2518,M,8468,F
4297-13006-0008_6081-42010-0012,4297,F,6081,M
3242-8112-0009_328-129766-0083,3242,M,328,F
2764-36616-0000_5104-33406-0037,2764,F,5104,M
6476-96661-0004_3242-8112-0001,6476,F,3242,M
6181-216552-0016_1926-147987-0015,6181,M,1926,F
5688-41232-0044_8465-246942-0026,5688,F,8465,F
4137-11702-0045_7113-86041-0051,4137,F,7113,F
5192-19397-0059_4830-25904-0002,5192,M,4830,M
8088-284756-0085_3947-13262-0011,8088,M,3947,F
3214-167607-0002_4362-15663-0002,3214,M,4362,F
8108-274318-0037_8770-295463-0021,8108,M,8770,M
8609-262281-0020_426-122822-0016,8609,M,426,F
8238-283452-0004_4297-13006-0023,8238,F,4297,F
5049-25947-0080_5789-57158-0022,5049,M,5789,F
8465-246943-0016_6415-100596-0004,8465,F,6415,F
8063-274116-0024_6531-61334-0115,8063,M,6531,F
211-122425-0053_7226-86964-0023,211,F,7226,M
6531-61334-0069_7278-91083-0023,6531,F,7278,M
7178-34644-0015_446-123501-0004,7178,F,446,M
254-127705-0007_39-121914-0052,254,M,39,F
1737-142397-0032_2691-156750-0011,1737,F,2691,F
3879-173592-0016_5049-25947-0062,3879,F,5049,M
328-129766-0042_3983-5331-0003,328,F,3983,F
7367-86737-0005_1578-140045-0021,7367,M,1578,F
5678-43303-0012_7226-86964-0035,5678,M,7226,M
201-127786-0020_5789-57195-0010,201,M,5789,F
3436-172162-0049_4640-19187-0008,3436,M,4640,F
2893-139322-0003_289-121652-0000,2893,M,289,F
1502-122615-0022_5022-29405-0013,1502,F,5022,F
2691-156750-0008_2436-2477-0021,2691,F,2436,M
911-128684-0047_7635-105661-0005,911,M,7635,F
3526-175658-0019_2002-139469-0044,3526,F,2002,M
4397-15666-0018_8465-246943-0013,4397,M,8465,F
1963-142393-0038_446-123501-0007,1963,F,446,M
302-123523-0003_7113-86041-0101,302,F,7113,F
3723-171631-0018_248-130652-0029,3723,M,248,F
669-129061-0063_7278-246956-0016,669,F,7278,M
4195-17507-0013_625-132112-0042,4195,F,625,M
7226-86965-0011_3240-131231-0072,7226,M,3240,M
7226-86964-0050_8088-284756-0083,7226,M,8088,M
19-198-0017_7505-258964-0042,19,F,7505,M
8051-295385-0031_5463-39174-0034,8051,F,5463,M
1455-134435-0067_39-121914-0035,1455,M,39,F
5789-70653-0025_5322-7680-0003,5789,F,5322,M
5688-41232-0068_5867-48852-0035,5688,F,5867,F
8609-283227-0026_2836-5354-0008,8609,M,2836,F
328-129766-0018_3374-298026-0008,328,F,3374,M
625-132112-0010_3259-158083-0037,625,M,3259,F
730-359-0049_8630-305213-0053,730,F,8630,M
441-130108-0011_27-123349-0041,441,F,27,M
8465-246943-0018_5688-15787-0043,8465,F,5688,F
5393-19219-0025_3664-178366-0013,5393,F,3664,M
4680-16026-0038_198-209-0014,4680,F,198,F
26-496-0010_7278-246956-0003,26,M,7278,M
8609-283227-0028_7190-90542-0062,8609,M,7190,M
7113-86041-0062_5022-29405-0003,7113,F,5022,F
6529-62554-0007_3723-171631-0044,6529,M,3723,M
5104-33407-0032_669-129074-0018,5104,M,669,F
1235-135883-0012_3214-167606-0025,1235,M,3214,M
587-41611-0002_1737-146161-0000,587,F,1737,F
83-11691-0034_5867-48852-0010,83,F,5867,F
7635-105409-0061_1723-141149-0092,7635,F,1723,M
4088-158079-0004_5104-33406-0040,4088,F,5104,M
6019-3185-0103_5678-43301-0023,6019,M,5678,M
5652-39938-0064_8226-274371-0042,5652,F,8226,M
8465-246942-0014_8108-280359-0012,8465,F,8108,M
8324-286681-0019_909-131044-0001,8324,F,909,M
4014-186179-0044_3947-13262-0050,4014,M,3947,F
3259-158083-0098_3879-174923-0016,3259,F,3879,F
7402-59171-0011_2436-2476-0023,7402,M,2436,M
2817-142371-0010_3723-171115-0044,2817,F,3723,M
3526-176653-0003_8609-283227-0040,3526,F,8609,M
6081-41997-0010_5789-57158-0030,6081,M,5789,F
8088-284756-0038_6064-56168-0006,8088,M,6064,F
3374-298032-0039_2136-5143-0004,3374,M,2136,M
8629-261139-0019_39-121914-0019,8629,M,39,F
322-124147-0071_1963-147036-0025,322,F,1963,F
7302-86815-0066_3259-158083-0106,7302,F,3259,F
2289-152258-0004_40-222-0062,2289,M,40,F
1334-135589-0025_5192-19396-0032,1334,M,5192,M
198-129977-0013_4441-76262-0010,198,F,4441,M
8468-295198-0012_7264-92310-0031,8468,F,7264,M
5393-19219-0047_4088-158079-0005,5393,F,4088,F
198-126831-0041_4441-76263-0040,198,F,4441,M
1594-135914-0033_4297-13009-0057,1594,M,4297,F
78-369-0006_4160-14187-0003,78,M,4160,F
2002-139469-0043_8324-286682-0010,2002,M,8324,F
8629-261140-0004_5339-14134-0023,8629,M,5339,F
5678-43302-0027_5867-48852-0073,5678,M,5867,F
163-122947-0004_3982-182255-0006,163,M,3982,F
2911-12359-0011_1116-137572-0055,2911,M,1116,F
2691-156750-0002_7190-90542-0082,2691,F,7190,M
3440-171006-0029_5390-30096-0004,3440,F,5390,M
8108-274318-0014_4853-29413-0026,8108,M,4853,F
7511-102419-0038_6019-3185-0008,7511,F,6019,M
8123-275193-0023_39-121914-0025,8123,F,39,F
441-128988-0028_7367-86737-0081,441,F,7367,M
83-9960-0040_7226-86965-0025,83,F,7226,M
587-54108-0028_481-123720-0015,587,F,481,M
2843-152918-0094_6836-61804-0037,2843,M,6836,M
8838-298545-0035_4441-76250-0023,8838,M,4441,M
201-122255-0041_250-142276-0051,201,M,250,F
8770-295465-0001_6078-54007-0000,8770,M,6078,F
446-123501-0025_40-222-0009,446,M,40,F
211-122442-0026_298-126791-0043,211,F,298,F
8324-286682-0003_7302-86814-0008,8324,F,7302,F
6836-76549-0023_7226-86965-0002,6836,M,7226,M
2136-5140-0024_446-123501-0000,2136,M,446,M
6209-34601-0015_254-27760-0000,6209,M,254,M
4160-11549-0011_3723-171115-0004,4160,F,3723,M
625-132112-0025_1867-154071-0037,625,M,1867,M
233-134440-0043_26-495-0034,233,M,26,M
1447-130550-0027_1578-140045-0001,1447,F,1578,F
89-218-0051_5688-15787-0011,89,F,5688,F
5322-7679-0017_2002-139469-0082,5322,M,2002,M
3723-171631-0024_8629-261140-0029,3723,M,8629,M
3723-171115-0010_4195-186238-0005,3723,M,4195,F
405-130894-0031_1898-145715-0016,405,M,1898,F
3723-171115-0057_322-124147-0076,3723,M,322,F
1081-125237-0099_1447-130550-0001,1081,M,1447,F
198-129977-0022_4088-158077-0057,198,F,4088,F
4853-27670-0019_8975-270782-0011,4853,F,8975,F
730-360-0012_4680-16026-0017,730,F,4680,F
3947-13260-0018_1723-141149-0031,3947,F,1723,M
8238-274553-0026_2910-131096-0026,8238,F,2910,F
831-130739-0045_89-219-0028,831,M,89,F
8051-118101-0000_125-121124-0060,8051,F,125,F
4297-13009-0008_7067-76048-0044,4297,F,7067,M
3857-180923-0023_403-128339-0008,3857,M,403,F
1081-125237-0055_669-129061-0035,1081,M,669,F
4014-186176-0024_118-47824-0067,4014,M,118,M
2764-36616-0021_7367-86737-0020,2764,F,7367,M
254-27760-0029_1926-147987-0010,254,M,1926,F
1081-125237-0033_7113-86041-0087,1081,M,7113,F
5104-33406-0032_1235-135883-0026,5104,M,1235,M
8098-278252-0025_3982-178459-0054,8098,M,3982,F
6836-61803-0032_2910-131096-0014,6836,M,2910,F
8324-286683-0030_6385-34655-0005,8324,F,6385,F
8975-270782-0062_5688-41232-0050,8975,F,5688,F
233-155990-0029_8465-246940-0005,233,M,8465,F
405-130895-0021_909-131041-0016,405,M,909,M
7859-102519-0025_3436-172162-0037,7859,F,3436,M
5104-33407-0027_2836-5355-0014,5104,M,2836,F
426-122821-0026_1841-150351-0020,426,F,1841,F
198-129977-0011_669-129061-0050,198,F,669,F
7800-283493-0004_2416-152139-0016,7800,F,2416,F
5390-30096-0033_374-180298-0060,5390,M,374,M
5322-7680-0008_2289-152253-0008,5322,M,2289,M
6209-34599-0002_8838-298545-0049,6209,M,8838,M
7859-102519-0031_7278-104730-0016,7859,F,7278,M
3168-173564-0001_3664-178366-0019,3168,M,3664,M
625-132118-0016_3982-182255-0041,625,M,3982,F
1867-148436-0030_1455-134435-0044,1867,M,1455,M
5049-25947-0023_1455-134435-0063,5049,M,1455,M
8630-305212-0044_4680-16026-0014,8630,M,4680,F
89-218-0014_6078-54007-0048,89,F,6078,F
4680-16026-0000_254-145458-0005,4680,F,254,M
5750-100289-0043_3879-174923-0065,5750,M,3879,F
311-124404-0007_3112-9555-0075,311,M,3112,F
5867-48852-0080_1594-135914-0070,5867,F,1594,M
5789-57158-0021_4362-15663-0000,5789,F,4362,F
7505-258964-0019_8797-294123-0023,7505,M,8797,M
4898-28461-0012_7635-105409-0057,4898,M,7635,F
2182-150130-0021_8088-284756-0103,2182,F,8088,M
1867-154075-0010_7794-295947-0026,1867,M,7794,F
2391-145015-0054_1723-141149-0058,2391,F,1723,M
5652-39938-0016_1334-135589-0087,5652,F,1334,M
26-495-0024_5339-14134-0059,26,M,5339,F
6385-220959-0027_730-359-0016,6385,F,730,F
3879-174923-0017_3983-5371-0056,3879,F,3983,F
3168-173565-0051_8226-274369-0058,3168,M,8226,M
3486-166424-0067_5463-39174-0002,3486,M,5463,M
7780-274562-0050_7859-102518-0003,7780,F,7859,F
229-130880-0017_4898-28461-0065,229,M,4898,M
1081-125237-0050_7402-90848-0009,1081,M,7402,M
4406-16883-0045_1898-145715-0018,4406,M,1898,F
7367-86737-0114_6836-61804-0009,7367,M,6836,M
8312-279790-0039_5561-41615-0003,8312,F,5561,F
8797-294123-0101_2092-145706-0053,8797,M,2092,F
7859-102519-0034_6836-76549-0013,7859,F,6836,M
460-172359-0077_6476-57446-0078,460,M,6476,F
